tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,400,16,15,6,75.25,1.352008,2015.0222,5.761991
10,250,400,16,15,6,100.0,1.2910403,2340.2158,4.8085675
15,250,400,16,20,6,1.0,9.25324,8.826102,12.998193
15,250,400,16,20,6,25.75,2.256183,698.05005,9.734282
15,250,400,16,20,6,50.5,1.5488008,1453.1881,7.0932655
15,250,400,16,20,6,75.25,1.3433174,1959.0024,5.565792
15,250,400,16,20,6,100.0,1.2616146,2297.8977,4.613999
10,200,450,8,15,6,1.0,4.010022,13.670928,8.724991
10,200,450,8,15,6,25.75,5.182972,250.75145,8.032768
10,200,450,8,15,6,50.5,3.3083994,687.2792,7.166051
10,200,450,8,15,6,75.25,2.6316307,1164.8534,6.483503
10,200,450,8,15,6,100.0,2.3081949,1613.0398,5.9256744
15,250,450,16,20,6,1.0,9.672881,9.353737,14.399957
15,250,450,16,20,6,25.75,1.8991756,833.9504,9.789229
15,250,450,16,20,6,50.5,1.3687065,1577.6969,6.8055415
15,250,450,16,20,6,75.25,1.220322,2032.0381,5.244691
15,250,450,16,20,6,100.0,1.16585,2327.546,4.3187795
10,200,450,16,15,4,1.0,5.860177,16.93415,15.794081
10,200,450,16,15,4,25.75,1.811907,911.81256,10.211383
10,200,450,16,15,4,50.5,1.3835164,1636.4528,7.135368
10,200,450,16,15,4,75.25,1.2689565,2065.6265,5.5438576
10,200,450,16,15,4,100.0,1.2347163,2338.7656,4.5959344
20,200,500,12,20,4,1.0,9.606983,8.224501,12.575252
20,200,500,12,20,4,25.75,2.4654076,641.5274,9.775678
20,200,500,12,20,4,50.5,1.6826701,1391.603,7.379774
20,200,500,12,20,4,75.25,1.4484725,1928.5647,5.908238
20,200,500,12,20,4,100.0,1.3526503,2300.5793,4.9527106
20,250,500,16,20,6,1.0,11.830274,7.98145,15.02785
20,250,500,16,20,6,25.75,1.6385077,947.188,9.592408
20,250,500,16,20,6,50.5,1.2303003,1667.4553,6.465378
20,250,500,16,20,6,75.25,1.1213763,2084.7915,4.944557
20,250,500,16,20,6,100.0,1.0850416,2355.3472,4.067443
15,200,500,8,15,2,1.0,6.176648,9.668747,9.504805
15,200,500,8,15,2,25.75,4.3988714,314.5836,8.553037
15,200,500,8,15,2,50.5,2.8316097,834.6334,7.4483128
15,200,500,8,15,2,75.25,2.2902062,1362.679,6.6005716
15,200,500,8,15,2,100.0,2.0376608,1829.0079,5.931537
10,250,550,8,15,6,1.0,5.4110737,11.505067,9.908153
10,250,550,8,15,6,25.75,3.8927004,363.39716,8.743302
10,250,550,8,15,6,50.5,2.5423317,930.68005,7.456951
10,250,550,8,15,6,75.25,2.0895069,1472.9916,6.509644
10,250,550,8,15,6,100.0,1.8844006,1926.967,5.7791967
20,250,550,12,20,2,1.0,11.375077,7.2827544,13.184698
20,250,550,12,20,2,25.75,2.0990326,751.69965,9.752287
20,250,550,12,20,2,50.5,1.4800912,1517.6411,7.0792356
20,250,550,12,20,2,75.25,1.3028498,2020.1742,5.5666866
20,250,550,12,20,2,100.0,1.2336493,2357.2393,4.628235
10,200,550,16,20,2,1.0,6.0670757,18.466059,17.830925
10,200,550,16,20,2,25.75,1.4892086,1058.1641,9.739838
10,200,550,16,20,2,50.5,1.1847359,1687.6218,6.3012285
10,200,550,16,20,2,75.25,1.1121691,2025.4039,4.7642655
10,200,550,16,20,2,100.0,1.0977669,2237.558,3.9093492
15,200,600,16,15,6,1.0,8.780932,14.17585,19.811155
15,200,600,16,15,6,25.75,1.3009267,1191.7948,9.582909
15,200,600,16,15,6,50.5,1.0977616,1806.8392,6.251097
15,200,600,16,15,6,75.25,1.057716,2135.5828,4.7774796
15,200,600,16,15,6,100.0,1.059227,2344.1829,3.9518504
15,250,600,12,20,6,1.0,9.727832,9.383623,14.52803
15,250,600,12,20,6,25.75,1.8883853,843.0556,9.839885
15,250,600,12,20,6,50.5,1.3739711,1596.4746,6.9130282
15,250,600,12,20,6,75.25,1.2305256,2059.2388,5.3593354
15,250,600,12,20,6,100.0,1.1787741,2360.1904,4.4278975
20,200,600,8,15,6,1.0,8.8585205,7.7074413,10.86655
20,200,600,8,15,6,25.75,3.3636603,438.28943,9.112053
20,200,600,8,15,6,50.5,2.254027,1070.9084,7.6074686
20,200,600,8,15,6,75.25,1.891277,1633.8328,6.5354605
20,200,600,8,15,6,100.0,1.7297955,2085.7947,5.7423058
20,200,650,8,20,2,1.0,8.975349,7.9010496,11.28642
20,200,650,8,20,2,25.75,3.0744996,495.50238,9.415929
20,200,650,8,20,2,50.5,2.0272326,1188.5044,7.5933466
20,200,650,8,20,2,75.25,1.6979026,1763.0887,6.331408
20,200,650,8,20,2,100.0,1.5552757,2196.318,5.4365396
10,200,650,16,20,4,1.0,6.2629056,20.354137,20.288446
10,200,650,16,20,4,25.75,1.2637212,1170.2345,9.140444
10,200,650,16,20,4,50.5,1.0622746,1711.1395,5.728633
10,200,650,16,20,4,75.25,1.0240116,1993.614,4.3177686
10,200,650,16,20,4,100.0,1.0269759,2172.9155,3.5515912
15,200,650,8,15,2,1.0,7.108768,10.458001,11.832135
15,200,650,8,15,2,25.75,2.9532442,526.284,9.606441
15,200,650,8,15,2,50.5,2.0359874,1213.3167,7.7853484
15,200,650,8,15,2,75.25,1.7415363,1780.1013,6.55678
15,200,650,8,15,2,100.0,1.6159357,2209.465,5.6823945
10,200,700,8,15,6,1.0,5.113478,15.147861,12.3278675
10,200,700,8,15,6,25.75,2.7295926,579.81885,9.782127
10,200,700,8,15,6,50.5,1.925253,1281.8379,7.777671
10,200,700,8,15,6,75.25,1.6737516,1828.0687,6.4713807
10,200,700,8,15,6,100.0,1.5720824,2223.8643,5.5642133
10,200,700,12,20,2,1.0,5.934948,18.178112,17.170616
10,200,700,12,20,2,25.75,1.5826658,1019.5469,9.973314
10,200,700,12,20,2,50.5,1.2448946,1686.5486,6.616983
10,200,700,12,20,2,75.25,1.1618111,2051.812,5.041813
10,200,700,12,20,2,100.0,1.1427298,2280.3328,4.147265
20,250,700,12,20,6,1.0,11.953317,8.2821455,15.756203
20,250,700,12,20,6,25.75,1.5292647,1015.25,9.5961895
20,250,700,12,20,6,50.5,1.1814272,1729.8031,6.440691
20,250,700,12,20,6,75.25,1.0926462,2134.1953,4.9320474
20,250,700,12,20,6,100.0,1.0667765,2394.2964,4.065101
10,200,100,4,20,2,1.0,1.1828341,13.242823,2.4930136
10,200,100,4,20,2,25.75,23.838215,15.95951,2.3514533
10,200,100,4,20,2,50.5,38.204365,20.030394,2.4117439
10,200,100,4,20,2,75.25,44.056606,26.1148,2.4333863
10,200,100,4,20,2,100.0,46.202427,33.172623,2.4392972
10,250,100,4,15,4,1.0,1.4755843,10.378435,2.4373395
10,250,100,4,15,4,25.75,31.252016,11.780329,2.2755086
10,250,100,4,15,4,50.5,48.760326,15.203696,2.336386
10,250,100,4,15,4,75.25,55.492653,20.21673,2.3727942
10,250,100,4,15,4,100.0,56.9363,26.347712,2.3875475
15,250,350,4,15,2,1.0,3.7844908,6.9544983,4.1888366
15,250,350,4,15,2,25.75,24.783352,26.939829,4.126653
15,250,350,4,15,2,50.5,16.882326,79.4866,4.2291675
15,250,350,4,15,2,75.25,12.6044035,159.46982,4.2512255
15,250,350,4,15,2,100.0,10.214713,259.6955,4.221925
15,200,100,20,15,4,1.0,4.252271,8.989942,6.084123
15,200,100,20,15,4,25.75,11.163949,85.13216,5.874279
15,200,100,20,15,4,50.5,6.852904,264.48816,5.712281
15,200,100,20,15,4,75.25,5.0403624,514.83624,5.4883814
15,200,100,20,15,4,100.0,4.1018515,805.99243,5.261759
20,200,150,20,20,2,1.0,6.3447647,7.112084,7.181788
20,200,150,20,20,2,25.75,7.9522,142.28586,6.993459
20,200,150,20,20,2,50.5,4.62031,450.64813,6.562017
20,200,150,20,20,2,75.25,3.412233,842.6565,6.081387
20,200,150,20,20,2,100.0,2.8267317,1251.2202,5.6290927
10,200,350,20,15,2,1.0,5.8298182,16.842834,15.627527
10,200,350,20,15,2,25.75,1.8311492,901.8233,10.206767
10,200,350,20,15,2,50.5,1.3849883,1626.219,7.0982895
10,200,350,20,15,2,75.25,1.2644813,2055.0955,5.4961414
10,200,350,20,15,2,100.0,1.2269807,2328.083,4.54628
20,200,250,24,20,2,1.0,9.259544,8.423385,12.413557
20,200,250,24,20,2,25.75,2.522624,625.71576,9.756018
20,200,250,24,20,2,50.5,1.6938785,1354.0916,7.22868
20,200,250,24,20,2,75.25,1.4464821,1865.9598,5.7085876
20,200,250,24,20,2,100.0,1.3441594,2217.5999,4.744101
10,200,350,24,15,2,1.0,6.1414304,18.65354,18.232702
10,200,350,24,15,2,25.75,1.4763651,1078.1884,9.838558
10,200,350,24,15,2,50.5,1.1917595,1710.8115,6.425686
10,200,350,24,15,2,75.25,1.1253418,2052.8337,4.88598
10,200,350,24,15,2,100.0,1.1143413,2268.2896,4.0228763
15,200,250,24,20,2,1.0,7.362567,10.752273,12.59939
15,200,250,24,20,2,25.75,2.504656,637.86066,9.874544
15,200,250,24,20,2,50.5,1.6853642,1371.6539,7.2856274
15,200,250,24,20,2,75.25,1.4420165,1880.2379,5.734512
15,200,250,24,20,2,100.0,1.3431611,2224.363,4.7550364
10,250,350,28,15,4,1.0,7.528341,16.89093,20.238243
10,250,350,28,15,4,25.75,1.24352,1182.7965,9.090877
10,250,350,28,15,4,50.5,1.0456918,1744.1617,5.74803
10,250,350,28,15,4,75.25,1.0071921,2040.7346,4.347227
10,250,350,28,15,4,100.0,1.0089914,2230.1724,3.5813434
20,200,150,28,15,6,1.0,8.567438,7.5755954,10.329704
20,200,150,28,15,6,25.75,3.5569513,409.4885,9.002492
20,200,150,28,15,6,50.5,2.2437646,1046.8993,7.4030538
20,200,150,28,15,6,75.25,1.8247966,1612.5605,6.2236333
20,200,150,28,15,6,100.0,1.6393166,2054.7827,5.361035
20,200,250,28,15,2,1.0,10.212609,9.523589,15.479522
20,200,250,28,15,2,25.75,1.7646226,912.2649,9.949833
20,200,250,28,15,2,50.5,1.3289903,1638.3876,6.86226
20,200,250,28,15,2,75.25,1.2086139,2073.3381,5.299944
20,200,250,28,15,2,100.0,1.1677618,2356.8042,4.3802385
20,200,150,32,20,2,1.0,8.263431,7.9154963,10.4101925
20,200,150,32,20,2,25.75,3.5341527,420.37302,9.1825485
20,200,150,32,20,2,50.5,2.1979868,1064.6616,7.375057
20,200,150,32,20,2,75.25,1.7807192,1608.857,6.059356
20,200,150,32,20,2,100.0,1.5978872,2017.679,5.1311903
15,250,100,32,15,6,1.0,7.1571136,7.534352,8.582306
15,250,100,32,15,6,25.75,5.04514,257.2684,8.02237
15,250,100,32,15,6,50.5,2.9656553,752.4341,7.032632
15,250,100,32,15,6,75.25,2.280848,1279.277,6.1712666
15,250,100,32,15,6,100.0,1.9677782,1745.0193,5.4650803
