tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,250,250,8,15,4,75.25,7.836244,291.2197,4.8266096
10,250,250,8,15,4,100.0,5.973013,518.59607,4.9299536
10,200,250,12,20,6,1.0,2.967505,11.740152,5.5447946
10,200,250,12,20,6,25.75,14.599904,59.43627,5.363455
10,200,250,12,20,6,50.5,7.3400965,246.53984,5.703186
10,200,250,12,20,6,75.25,7.5543914,281.71982,4.501221
10,200,250,12,20,6,100.0,4.222373,691.9235,4.649803
10,200,100,8,20,4,1.0,2.4328463,8.33305,3.2265532
10,200,100,8,20,4,25.75,28.573036,19.481226,3.440454
10,200,100,8,20,4,50.5,18.888071,62.9147,3.7451425
10,200,100,8,20,4,75.25,12.974612,147.28741,4.041787
10,200,100,8,20,4,100.0,10.349808,267.36188,4.4040456
20,250,350,16,20,6,1.0,7.226271,9.77749,11.245058
20,250,350,16,20,6,25.75,3.5850365,386.7959,8.5707445
20,250,350,16,20,6,50.5,2.070387,1019.3525,6.6512704
20,250,350,16,20,6,75.25,2.6737306,1032.4526,5.838499
20,250,350,16,20,6,100.0,1.6506627,1947.5557,5.116445
15,250,350,8,15,4,1.0,4.6515164,10.512791,7.7827444
15,250,350,8,15,4,25.75,6.1001124,194.4728,7.3322916
15,250,350,8,15,4,50.5,3.9350271,508.65137,6.308075
15,250,350,8,15,4,75.25,3.4983711,827.46405,6.1224957
15,250,350,8,15,4,100.0,3.3003135,1009.27203,5.3013124
10,250,150,16,20,2,1.0,2.9110048,9.391791,4.351225
10,250,150,16,20,2,25.75,20.084763,34.906044,4.3332157
10,250,150,16,20,2,50.5,17.961641,69.771385,3.9495907
10,250,150,16,20,2,75.25,12.301413,158.94537,4.135389
