tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,250,150,12,15,2,50.5,0.5503261,1.3135144e+06,2278.158
15,250,150,12,15,2,75.25,0.27846485,3.3930992e+06,1998.3918
15,250,150,12,15,2,100.0,0.21821845,5.9202275e+06,2056.1277
10,200,150,8,20,2,1.0,0.6964229,6076.945,673.56323
10,200,150,8,20,2,25.75,1.1835179,255023.75,1865.5149
10,200,150,8,20,2,50.5,0.68404394,711027.44,1532.848
10,200,150,8,20,2,75.25,1.0263684,794597.0,1724.899
10,200,150,8,20,2,100.0,0.49270353,1.9696874e+06,1544.5535
10,200,150,16,20,4,1.0,0.94811827,5434.045,819.98474
10,200,150,16,20,4,25.75,0.6093768,809737.5,3049.8137
10,200,150,16,20,4,50.5,0.33846685,2.6827192e+06,2861.6733
10,200,150,16,20,4,75.25,0.23052657,4.8794415e+06,2379.0554
10,200,150,16,20,4,100.0,0.1611628,8.578923e+06,2200.4807
15,200,350,16,15,4,1.0,1.13078,8397.716,1511.3301
15,200,350,16,15,4,25.75,0.15533175,5.1867035e+06,4979.603
15,200,350,16,15,4,50.5,0.09877771,1.133092e+07,3527.385
15,200,350,16,15,4,75.25,0.081073456,1.7849106e+07,3060.6145
15,200,350,16,15,4,100.0,0.071834974,2.3148034e+07,2646.489
10,250,150,16,20,4,1.0,1.1309267,5548.17,998.6292
10,250,150,16,20,4,25.75,0.46184948,904072.1,2580.7551
10,250,150,16,20,4,50.5,0.34104827,2.2747368e+06,2444.9832
10,250,150,16,20,4,75.25,0.22049318,4.33639e+06,2022.2609
10,250,150,16,20,4,100.0,0.22326767,7.3133925e+06,2598.7512
15,250,350,8,15,6,1.0,1.1064241,5539.8696,975.5318
15,250,350,8,15,6,25.75,0.5014476,1.01570425e+06,3148.0088
15,250,350,8,15,6,50.5,0.22308631,3.0325092e+06,2132.0815
15,250,350,8,15,6,75.25,0.1706542,7.1338125e+06,2574.8513
15,250,350,8,15,6,100.0,0.1341514,1.2377045e+07,2642.605
10,250,250,8,20,2,1.0,1.0333524,3126.3477,514.1689
10,250,250,8,20,2,25.75,0.8228459,482060.56,2451.6763
10,250,250,8,20,2,50.5,0.4125984,1.4485301e+06,1883.5796
10,250,250,8,20,2,75.25,0.34401172,3.2510222e+06,2365.4102
10,250,250,8,20,2,100.0,0.22700694,6.3538755e+06,2295.6074
15,250,350,16,20,6,1.0,2.6711972,5011.011,2130.3518
15,250,350,16,20,6,25.75,0.12141781,5.3565755e+06,4019.8765
15,250,350,16,20,6,50.5,0.07812537,9.844586e+06,2423.9202
15,250,350,16,20,6,75.25,0.05477685,2.2448514e+07,2600.7468
15,250,350,16,20,6,100.0,0.062185362,2.5773944e+07,2550.8757
10,250,250,12,20,4,1.0,0.6861576,12374.288,1351.3385
10,250,250,12,20,4,25.75,0.50410736,1.1077241e+06,3451.4187
10,250,250,12,20,4,50.5,0.18310356,4.3322725e+06,2500.0073
10,250,250,12,20,4,75.25,0.20040494,5.6316165e+06,2387.0144
10,250,250,12,20,4,100.0,0.12068245,1.0994146e+07,2111.668
20,200,350,16,20,4,1.0,1.3461103,11823.517,2533.071
20,200,350,16,20,4,25.75,0.14838322,4.8246825e+06,4424.8296
20,200,350,16,20,4,50.5,0.08049588,1.4332725e+07,3636.0605
20,200,350,16,20,4,75.25,0.094071254,1.4451256e+07,2875.2527
20,200,350,16,20,4,100.0,0.054190647,2.761841e+07,2382.008
10,250,100,12,20,4,1.0,0.3011262,13456.189,644.8978
10,250,100,12,20,4,25.75,1.3359764,182417.75,1506.2911
10,250,100,12,20,4,50.5,0.97626036,640724.4,1971.3586
10,250,100,12,20,4,75.25,0.76004046,1.1125199e+06,1788.3726
10,250,100,12,20,4,100.0,0.65521216,1.8401995e+06,1918.9647
10,250,150,16,15,6,1.0,0.63268733,6778.1323,682.52637
10,250,150,16,15,6,25.75,0.45036924,1.03338325e+06,2876.5583
10,250,150,16,15,6,50.5,0.29763556,2.7407282e+06,2570.8665
10,250,150,16,15,6,75.25,0.17788638,6.9523945e+06,2615.7163
10,250,150,16,15,6,100.0,0.16671054,9.523591e+06,2526.8752
20,250,250,16,20,6,1.0,2.844725,3875.434,1754.6105
20,250,250,16,20,6,25.75,0.42382258,1.6437009e+06,4305.761
20,250,250,16,20,6,50.5,0.12947054,8.2325615e+06,3359.1907
20,250,250,16,20,6,75.25,0.094764136,1.3153025e+07,2636.229
20,250,250,16,20,6,100.0,0.07751193,1.913272e+07,2360.2896
15,200,100,8,15,4,1.0,0.6174461,6901.8267,678.2396
15,200,100,8,15,4,25.75,1.1305352,226879.94,1585.3429
15,200,100,8,15,4,50.5,1.1947073,385003.84,1449.623
15,200,100,8,15,4,75.25,1.2576383,586219.94,1559.3005
15,200,100,8,15,4,100.0,0.917852,1.2009894e+06,1754.4124
10,200,100,8,15,2,1.0,0.6243135,6499.385,645.7955
10,200,100,8,15,2,25.75,1.4253287,149586.25,1317.8009
10,200,100,8,15,2,50.5,0.9142317,457215.16,1317.3635
10,200,100,8,15,2,75.25,0.99103206,804772.0,1686.8413
10,200,100,8,15,2,100.0,0.94289565,1.137856e+06,1707.5402
20,250,150,12,20,6,1.0,1.2310866,5078.8965,995.1263
20,250,150,12,20,6,25.75,1.1759676,318630.47,2315.9314
20,250,150,12,20,6,50.5,0.66547054,908000.2,1904.3367
20,250,150,12,20,6,75.25,0.35698527,2.9444358e+06,2223.135
20,250,150,12,20,6,100.0,0.32085243,4.231569e+06,2160.8613
15,200,100,8,20,2,1.0,0.8293873,4546.884,600.1935
15,200,100,8,20,2,25.75,1.6451151,143088.38,1454.9347
15,200,100,8,20,2,50.5,1.3659935,355438.3,1530.1759
15,200,100,8,20,2,75.25,0.9837287,538657.1,1120.7307
15,200,100,8,20,2,100.0,1.0540451,729498.44,1223.78
15,250,350,8,20,4,1.0,2.1959105,1707.8927,596.89136
15,250,350,8,20,4,25.75,0.8397491,519612.78,2696.9482
15,250,350,8,20,4,50.5,0.2580872,3.8976272e+06,3170.2642
15,250,350,8,20,4,75.25,0.20067346,5.7026435e+06,2420.3582
15,250,350,8,20,4,100.0,0.1700956,9.288155e+06,2514.447
10,250,350,12,15,4,1.0,1.1470656,7345.492,1341.0013
10,250,350,12,15,4,25.75,0.15518945,4.43947e+06,4258.301
10,250,350,12,15,4,50.5,0.11533691,9.821499e+06,3570.054
10,250,350,12,15,4,75.25,0.08411393,1.729909e+07,3077.5466
10,250,350,12,15,4,100.0,0.084539436,1.810555e+07,2436.076
10,200,350,8,20,2,1.0,0.5338732,13432.316,1141.3245
10,200,350,8,20,2,25.75,0.44407034,1.1857654e+06,3254.5693
10,200,350,8,20,2,50.5,0.2468759,3.5205142e+06,2739.1355
10,200,350,8,20,2,75.25,0.15386432,8.244371e+06,2682.9277
10,200,350,8,20,2,100.0,0.15711959,1.0595597e+07,2649.5723
10,200,350,16,20,6,1.0,1.2750955,8877.703,1801.6205
10,200,350,16,20,6,25.75,0.15471864,4.712398e+06,4506.3784
10,200,350,16,20,6,50.5,0.10830602,8.79905e+06,3003.427
10,200,350,16,20,6,75.25,0.07235221,1.8210386e+07,2786.6616
10,200,350,16,20,6,100.0,0.07948291,2.0456296e+07,2587.7422
20,200,350,8,20,2,1.0,2.2592783,2134.8914,767.654
20,200,350,8,20,2,25.75,0.45635733,858367.4,2421.1477
20,200,350,8,20,2,50.5,0.25020728,3.301406e+06,2603.3193
20,200,350,8,20,2,75.25,0.20239575,5.8807585e+06,2517.3757
20,200,350,8,20,2,100.0,0.13720822,1.0975624e+07,2396.7878
10,200,100,16,20,2,1.0,0.5686396,10899.941,986.4641
10,200,100,16,20,2,25.75,0.71682197,465273.5,2061.4011
10,200,100,16,20,2,50.5,0.48441216,1.333328e+06,2035.5449
10,200,100,16,20,2,75.25,0.49628615,1.7325529e+06,1818.5791
10,200,100,16,20,2,100.0,0.2928594,3.9087275e+06,1821.8582
10,200,150,12,20,4,1.0,0.61106914,10050.837,977.49066
10,200,150,12,20,4,25.75,0.763894,491562.66,2320.8928
10,200,150,12,20,4,50.5,0.5780088,1.2466502e+06,2270.951
10,200,150,12,20,4,75.25,0.47004598,2.2569225e+06,2243.7285
10,200,150,12,20,4,100.0,0.3094631,4.400412e+06,2167.3162
15,200,100,16,15,2,1.0,0.8869053,4029.8486,568.8346
15,200,100,16,15,2,25.75,1.3783532,267588.0,2279.661
