tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
10,200,450,16,15,4,50.5,1.4776399,1482.7346,6.904953
10,200,450,16,15,4,75.25,1.3680358,1881.9879,5.4453735
10,200,450,16,15,4,100.0,1.360522,2207.0518,4.779011
20,200,500,12,20,4,1.0,9.471027,7.6123433,11.474547
20,200,500,12,20,4,25.75,2.4872785,606.5958,9.325389
20,200,500,12,20,4,50.5,1.7731705,1261.8824,7.051769
20,200,500,12,20,4,75.25,1.5978255,1740.8563,5.883094
20,200,500,12,20,4,100.0,1.4891539,2114.6577,5.011869
20,250,500,16,20,6,1.0,8.698043,9.447316,13.078261
20,250,500,16,20,6,25.75,2.05835,742.73,9.449159
20,250,500,16,20,6,50.5,1.4973515,1382.3533,6.523364
20,250,500,16,20,6,75.25,1.3168584,1892.524,5.2710114
20,250,500,16,20,6,100.0,1.3681479,2187.9536,4.7642117
15,200,500,8,15,2,1.0,6.9405684,8.639143,9.543018
15,200,500,8,15,2,25.75,4.4958997,300.84363,8.359888
15,200,500,8,15,2,50.5,3.0444083,755.2338,7.2462473
15,200,500,8,15,2,75.25,2.4075363,1269.4082,6.463798
15,200,500,8,15,2,100.0,1.8649313,1829.28,5.4295425
10,250,550,8,15,6,1.0,5.902102,10.549573,9.909728
10,250,550,8,15,6,25.75,4.0170135,330.81143,8.213473
10,250,550,8,15,6,50.5,2.76894,832.50854,7.26492
10,250,550,8,15,6,75.25,2.2895412,1297.8864,6.284904
10,250,550,8,15,6,100.0,1.8628008,1826.8053,5.4159994
20,250,550,12,20,2,1.0,10.309703,7.2366743,11.874229
20,250,550,12,20,2,25.75,2.3738554,613.45526,9.000784
20,250,550,12,20,2,50.5,1.5962994,1390.5311,6.99558
20,250,550,12,20,2,75.25,1.51203,1819.2417,5.8178725
20,250,550,12,20,2,100.0,1.4201556,2211.375,4.9982533
10,200,550,16,20,2,1.0,5.449915,17.827692,15.463402
10,200,550,16,20,2,25.75,1.5618161,977.3164,9.43427
10,200,550,16,20,2,50.5,1.1683471,1691.8124,6.229493
10,200,550,16,20,2,75.25,1.2645899,2022.9657,5.4106784
10,200,550,16,20,2,100.0,1.4145659,2135.7935,4.8084216
15,200,600,16,15,6,1.0,7.001638,15.306239,17.056437
15,200,600,16,15,6,25.75,1.608185,924.8776,9.1931305
15,200,600,16,15,6,50.5,1.145059,1679.2646,6.060042
15,200,600,16,15,6,75.25,1.282349,1957.1641,5.3081946
15,200,600,16,15,6,100.0,1.3297403,2177.0273,4.6073446
15,250,600,12,20,6,1.0,7.0132008,10.81106,12.06715
15,250,600,12,20,6,25.75,2.2133105,698.47015,9.555055
15,250,600,12,20,6,50.5,1.7202284,1311.4807,7.110117
15,250,600,12,20,6,75.25,1.3776482,1925.1742,5.6094713
15,250,600,12,20,6,100.0,1.4585034,2131.9312,4.94881
20,200,600,8,15,6,1.0,9.509276,6.6799192,10.1097145
20,200,600,8,15,6,25.75,3.556934,386.30414,8.492745
20,200,600,8,15,6,50.5,2.2661543,1001.6404,7.153688
20,200,600,8,15,6,75.25,1.8513238,1525.3263,5.972535
20,200,600,8,15,6,100.0,1.6560014,1976.6277,5.209616
20,200,650,8,20,2,1.0,8.384842,7.408918,9.887119
20,200,650,8,20,2,25.75,3.3381464,430.0424,8.872783
20,200,650,8,20,2,50.5,2.3184967,988.4275,7.222374
20,200,650,8,20,2,75.25,1.904646,1507.5492,6.072945
20,200,650,8,20,2,100.0,1.6442256,1956.7058,5.120438
10,200,650,16,20,4,1.0,5.5088983,19.881231,17.431236
10,200,650,16,20,4,25.75,1.5596818,927.23114,8.938548
10,200,650,16,20,4,50.5,1.1054381,1708.3269,5.9516053
10,200,650,16,20,4,75.25,1.133909,2081.0303,4.990799
10,200,650,16,20,4,100.0,1.3089817,2228.7966,4.6432714
15,200,650,8,15,2,1.0,6.897306,10.327751,11.337189
15,200,650,8,15,2,25.75,3.1325493,491.9364,9.524668
15,200,650,8,15,2,50.5,2.2389596,1051.7457,7.4213967
15,200,650,8,15,2,75.25,1.6874695,1749.1422,6.242729
15,200,650,8,15,2,100.0,1.801884,1951.4525,5.5963516
10,200,700,8,15,6,1.0,5.805454,13.088079,12.092949
10,200,700,8,15,6,25.75,3.0321877,465.26523,8.719663
10,200,700,8,15,6,50.5,1.9699799,1170.3452,7.266152
10,200,700,8,15,6,75.25,1.5934696,1759.2684,5.9291067
10,200,700,8,15,6,100.0,1.6771334,1984.7068,5.297657
10,200,700,12,20,2,1.0,4.914658,18.287775,14.304552
10,200,700,12,20,2,25.75,1.9212776,821.1429,9.751063
10,200,700,12,20,2,50.5,1.332021,1616.9148,6.7877674
10,200,700,12,20,2,75.25,1.2193326,2075.5698,5.3527
10,200,700,12,20,2,100.0,1.2622796,2282.417,4.5853295
20,250,700,12,20,6,1.0,10.06701,8.559142,13.713579
20,250,700,12,20,6,25.75,1.949264,756.9789,9.120053
20,250,700,12,20,6,50.5,1.395664,1474.0763,6.483798
20,250,700,12,20,6,75.25,1.3245701,1927.741,5.400538
20,250,700,12,20,6,100.0,1.4710996,2096.068,4.9075794
10,200,100,4,20,2,1.0,1.5542065,11.808145,2.920859
10,200,100,4,20,2,25.75,22.10368,18.444061,2.519789
10,200,100,4,20,2,50.5,32.748367,23.953096,2.4721804
10,200,100,4,20,2,75.25,37.24707,29.67254,2.3375466
10,200,100,4,20,2,100.0,44.35927,35.226517,2.4869897
