tCu,wCu,tLam,nLam,aln,tsu,freq,Pre_Q,Pre_R,Pre_L
15,200,350,16,15,4,100.0,1.4508843,2181.7683,5.038036
10,250,150,16,20,4,1.0,3.4465282,12.290258,6.7416
10,250,150,16,20,4,25.75,11.715974,84.097176,6.089796
10,250,150,16,20,4,50.5,6.474947,281.82153,5.7509437
10,250,150,16,20,4,75.25,4.72767,552.6458,5.5259557
10,250,150,16,20,4,100.0,3.9936078,879.61786,5.590869
15,250,350,8,15,6,1.0,7.526942,5.806047,6.9553556
15,250,350,8,15,6,25.75,10.067245,104.65289,6.5118566
15,250,350,8,15,6,50.5,6.8531303,280.93906,6.0677795
15,250,350,8,15,6,75.25,3.824648,739.2094,5.9796047
15,250,350,8,15,6,100.0,2.9235628,1247.9408,5.8066573
10,250,250,8,20,2,1.0,3.1666896,13.37505,6.7409487
10,250,250,8,20,2,25.75,14.180428,58.362988,5.115285
10,250,250,8,20,2,50.5,14.143219,123.849365,5.520403
10,250,250,8,20,2,75.25,6.782192,353.6036,5.0722456
10,250,250,8,20,2,100.0,5.2259316,605.876,5.0392704
15,250,350,16,20,6,1.0,9.083692,7.9169216,11.445608
15,250,350,16,20,6,25.75,2.7159472,588.3383,9.876235
15,250,350,16,20,6,50.5,1.8386643,1281.6002,7.4264917
15,250,350,16,20,6,75.25,1.5250666,1787.0905,5.76433
15,250,350,16,20,6,100.0,1.405636,2123.0615,4.7495823
10,250,250,12,20,4,1.0,4.239586,10.897128,7.35285
10,250,250,12,20,4,25.75,10.246687,107.73988,6.8234344
10,250,250,12,20,4,50.5,6.1007633,340.05853,6.5383267
10,250,250,12,20,4,75.25,3.172293,881.97406,5.917559
10,250,250,12,20,4,100.0,2.7077267,1395.1957,6.0125685
20,200,350,16,20,4,1.0,9.148411,7.7865376,11.337314
20,200,350,16,20,4,25.75,2.8871827,542.7773,9.685876
20,200,350,16,20,4,50.5,1.8323729,1269.8453,7.333197
20,200,350,16,20,4,75.25,1.6128135,1742.672,5.9444714
20,200,350,16,20,4,100.0,1.5609897,2065.4304,5.131339
