tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
15,200,100,4,20,6,1.0,1.7599570241082336,8.73622378725922,2.44706747722359
15,200,100,4,20,6,25.75,23.128181409890875,16.3847281361032,2.34219809355112
15,200,100,4,20,6,50.5,34.02053026583966,21.6824699338728,2.32476246438091
15,200,100,4,20,6,75.25,40.887336389211406,26.790104704150103,2.31673765575238
15,200,100,4,20,6,100.0,45.18784046142646,32.1451130399843,2.3118341552103
15,200,100,12,20,6,1.0,2.2391672045871367,8.93744349896177,3.18507721757914
15,200,100,12,20,6,25.75,17.720489243972875,26.7539531269811,2.93026277659773
15,200,100,12,20,6,50.5,21.58477652427289,42.5427487341083,2.89402219050301
15,200,100,12,20,6,75.25,22.18291931560484,61.30088706436711,2.87606757629918
15,200,100,12,20,6,100.0,21.48102002511534,83.76375039037882,2.86372391000224
10,250,350,8,15,6,1.0,2.0509305468410166,11.17596456352,3.64801068138874
10,250,350,8,15,6,25.75,10.209686902754884,48.572750174292,3.06512376937709
10,250,350,8,15,6,50.5,11.42899441883425,82.9171669153303,2.98662866478388
10,250,350,8,15,6,75.25,11.23699329804202,123.843817227315,2.94332404934192
10,250,350,8,15,6,100.0,10.635739611078044,171.921820403075,2.91017314606374
15,200,100,4,15,8,1.0,1.6683680041977893,8.73572563425669,2.31958862091663
15,200,100,4,15,8,25.75,21.21029208852597,16.8591637321045,2.21016947224972
15,200,100,4,15,8,50.5,31.02230147972701,22.4161456989217,2.19161219494051
15,200,100,4,15,8,75.25,37.19410814205416,27.751750173899,2.18312274346441
15,200,100,4,15,8,100.0,41.040622297038624,33.34358583471901,2.17794231010172
15,250,100,12,20,4,1.0,2.3972544646829825,7.45971437436274,2.84614136221111
15,250,100,12,20,4,25.75,15.632549106101472,25.9926385149462,2.5114415025745
15,250,100,12,20,4,50.5,19.65019120776457,39.9172300845269,2.47204249165382
15,250,100,12,20,4,75.25,21.136803595833065,54.8746416115386,2.45315300417417
15,250,100,12,20,4,100.0,21.379844947190087,71.7335494159973,2.44088322888259
15,250,350,4,20,6,1.0,2.5014911803150213,7.448306869793491,2.96535483710439
15,250,350,4,20,6,25.75,15.725701425381022,26.9267629066972,2.61720095637919
15,250,350,4,20,6,50.5,19.761995005918312,41.3606382110334,2.57600540662786
15,250,350,4,20,6,75.25,21.25206554961795,56.8731464412168,2.5563600970669
15,250,350,4,20,6,100.0,21.4845514637436,74.38748189291792,2.54358514806257
15,200,250,8,20,8,1.0,2.2768932444875767,9.0006906106549,3.26165959544526
15,200,250,8,20,8,25.75,14.462793329129475,32.9097488579725,2.94184404993102
15,200,250,8,20,8,50.5,16.1754632057509,56.7746036855491,2.89427365147658
15,200,250,8,20,8,75.25,15.625165300034514,86.7968888803912,2.86841778509963
15,200,250,8,20,8,100.0,14.49227501990153,123.498850521131,2.8485222365618
5,200,350,12,20,8,1.0,1.0313889954070417,26.226031229923304,4.30502025347494
5,200,350,12,20,8,25.75,6.890324465721756,89.9618448640406,3.83125381764047
5,200,350,12,20,8,50.5,6.795038295542505,171.702391268263,3.67702858231116
5,200,350,12,20,8,75.25,6.173068534146343,273.201671499053,3.56695867683311
5,200,350,12,20,8,100.0,5.613005843428343,388.375338558252,3.46950302783521
5,250,150,4,15,6,1.0,0.8043405349821855,20.8140715266553,2.66450862236664
