Rpre,Lpre,Qpre,Rdata,Ldata,Qdata,f
936.164,6.2587624,3.1609895,901.1952,6.236277,3.271847,75.25001
1320.7815,5.867939,2.791481,1313.6814,5.803383,2.775691,100.0
8.965328,6.3196874,4.4290366,9.035025,6.227472,4.3307424,1.0
89.63622,6.1320014,11.068168,87.7181,6.0147667,11.093962,25.749998
301.33652,5.936043,6.2505245,275.23578,5.835008,6.7267885,50.499992
555.6303,5.625161,4.786693,536.85443,5.610235,4.940955,75.25001
831.5357,5.469832,4.1330748,839.41125,5.371856,4.0209556,100.0
12.558352,4.8305206,2.4168022,13.129446,4.7691917,2.2823288,1.0
46.657413,4.6838593,16.242027,44.805588,4.6450353,16.773125,25.749998
116.319534,4.5784383,12.489241,115.34869,4.597372,12.646436,50.499992
232.88547,4.507318,9.1508665,222.33545,4.5421257,9.659104,75.25001
373.8415,4.405021,7.4035587,359.78467,4.477455,7.819309,100.0
6.9174857,3.1329603,2.8456829,7.0067797,3.0958047,2.7760992,1.0
13.877827,3.1457646,36.674294,13.285844,3.0469704,37.105324,25.749998
25.160769,3.122898,39.382675,25.092764,3.0404296,38.446587,50.499992
43.705696,3.083453,33.356907,43.16301,3.0355008,33.251015,75.25001
67.54009,3.1182659,29.008919,67.453445,3.0304427,28.228107,100.0
12.285073,11.7854185,6.0276365,11.812383,11.628819,6.1855445,1.0
563.7417,9.427825,2.7057548,558.6877,9.505965,2.7528608,25.749998
1241.5068,7.4640627,1.9076445,1270.7412,7.278509,1.8174251,50.499992
1755.6356,5.720459,1.5405756,1795.4424,5.8896723,1.5509794,75.25001
2111.842,5.4599586,1.6244555,2164.125,5.041369,1.4636794,100.0
9.11447,8.717399,6.0094576,9.305644,8.9600315,6.0498276,1.0
283.9314,8.035226,4.578694,293.46518,8.207197,4.52476,25.749998
816.9519,7.086821,2.752493,813.49615,7.133503,2.7823937,50.499992
1412.3944,6.2344737,2.087038,1338.7894,6.214521,2.1947343,75.25001
1906.8962,5.4860716,1.8076501,1801.697,5.4921865,1.9153289,100.0
8.904183,4.220569,2.978219,8.798062,4.270325,3.049677,1.0
32.203026,4.221073,21.207186,30.74075,4.170486,21.949741,25.749998
76.437645,4.235855,17.583492,78.821144,4.1392055,16.662706,50.499992
156.49294,4.087026,12.348075,151.8863,4.1036987,12.77448,75.25001
265.72015,4.129151,9.76374,246.17836,4.0623,10.368168,100.0
6.8487053,9.403612,8.627125,7.386561,9.646985,8.205955,1.0
348.756,8.742027,4.055529,336.0727,8.523488,4.1033754,25.749998
936.6774,7.3940487,2.5047443,870.69135,7.341438,2.675396,50.499992
1391.2482,6.2631354,2.1285007,1415.7552,6.3917875,2.1346192,75.25001
1936.2643,5.5795636,1.8105708,1898.6061,5.6361823,1.8652198,100.0
5.164399,3.9001946,4.745111,5.3081036,3.9454603,4.670229,1.0
21.748774,3.7450423,27.859852,21.211794,3.8975155,29.728127,25.749998
57.775166,3.904477,21.443367,60.136024,3.8786404,20.465202,50.499992
119.10631,3.8423486,15.252762,120.682755,3.8536534,15.097804,75.25001
198.46652,3.8730502,12.261567,200.0249,3.8228128,12.008225,100.0
7.2691126,4.034389,3.4871948,6.645134,4.214175,3.9846365,1.0
29.131762,4.1245527,22.906933,27.560526,4.1218777,24.19718,25.749998
75.73818,4.12126,17.26579,74.46466,4.0927935,17.439774,50.499992
154.30681,4.0731564,12.480513,146.0237,4.058656,13.141506,75.25001
258.02396,4.1195126,10.031498,238.50186,4.018442,10.586343,100.0
8.208635,4.699982,3.5975351,7.114377,4.598864,4.0615673,1.0
33.61682,4.513342,21.721941,34.11871,4.5228806,21.447647,25.749998
100.87154,4.533013,14.25902,101.36208,4.4864388,14.044214,50.499992
212.49434,4.456151,9.915147,205.18787,4.4369926,10.224063,75.25001
331.65738,4.4178033,8.369445,339.52744,4.376392,8.09881,100.0
8.924145,5.501661,3.873531,8.902541,5.419405,3.8248773,1.0
60.245804,5.367421,14.4143715,59.935295,5.2697277,14.225346,25.749998
181.14543,5.2599516,9.213522,179.70576,5.162389,9.115068,50.499992
379.55072,5.029052,6.264737,348.81937,5.0313277,6.819749,75.25001
571.41754,4.9391174,5.4309516,548.55975,4.8937144,5.6052437,100.0
5.2267766,6.7611136,8.127634,5.5529976,6.871634,7.7752166,1.0
128.07803,6.5876956,8.321771,130.89984,6.6209235,8.183451,25.749998
399.25592,6.088581,4.8387814,401.3395,6.232441,4.9273973,50.499992
702.07947,5.6669016,3.8163297,731.08417,5.852361,3.7848635,75.25001
1086.438,5.4553747,3.1550007,1088.344,5.51168,3.1819813,100.0
11.267527,6.515339,3.6331909,10.6779995,6.6841264,3.9330978,1.0
109.03776,6.3791466,9.465481,120.15237,6.4834843,8.730382,25.749998
368.5419,6.1895285,5.3289533,374.23566,6.173424,5.2342224,50.499992
679.8992,5.7543526,4.0016446,700.8977,5.8251705,3.9295278,75.25001
1053.626,5.4671702,3.2602882,1057.5809,5.492159,3.262943,100.0
16.853262,3.4432337,1.2836968,20.810097,3.9340003,1.1877915,1.0
38.89293,3.785515,15.747489,36.747166,3.8647451,17.015867,25.749998
78.56119,3.7121341,14.992943,70.86861,3.8452194,17.216244,50.499992
131.39633,3.7357647,13.442587,123.488594,3.8254356,14.646721,75.25001
199.78069,3.819946,12.013889,193.31194,3.8024914,12.359173,100.0
8.804714,3.926556,2.8020535,8.849083,4.0295944,2.861165,1.0
27.469505,3.9647424,23.351837,26.33727,3.909319,24.015266,25.749998
67.28014,4.0394535,19.05053,61.01489,3.8864112,20.210833,50.499992
115.86814,3.9515793,16.124758,113.85696,3.8649054,16.04965,75.25001
194.65027,3.968526,12.810147,183.57031,3.8407938,13.146141,100.0
9.13878,9.437365,6.4884725,9.534258,9.418252,6.2067356,1.0
319.96432,8.827957,4.4639125,314.0786,8.534182,4.3962317,25.749998
915.2036,7.508889,2.6033301,862.27637,7.379989,2.7156918,50.499992
1583.683,6.344044,1.8940189,1410.0991,6.407785,2.1485467,75.25001
2057.901,5.464092,1.6682982,1890.3218,5.650939,1.8782995,100.0
9.413261,9.734233,6.4974275,9.608678,9.873866,6.4565926,1.0
359.07358,8.906044,4.012901,348.84647,8.68521,4.028126,25.749998
955.9647,7.410186,2.4595659,895.6867,7.4651556,2.644563,50.499992
1525.1045,6.4061527,1.9860224,1450.8616,6.492267,2.1157126,75.25001
1930.748,5.7452383,1.8696586,1941.7054,5.721161,1.8513169,100.0
7.0838933,9.155294,8.12045,7.623497,9.014064,7.4292717,1.0
307.75143,8.615417,4.5293207,297.11365,8.265183,4.5007725,25.749998
887.0673,7.2861657,2.6062353,829.01697,7.1647882,2.7422767,50.499992
1361.8158,6.2023926,2.153413,1364.6715,6.223542,2.1562345,75.25001
1922.064,5.594776,1.8289204,1835.4924,5.4855995,1.877809,100.0
6.908428,3.8654075,3.5155718,7.0285635,3.8129141,3.408554,1.0
20.106195,3.792663,30.519068,20.513441,3.7594197,29.651007,25.749998
50.925835,3.8169408,23.782013,51.913643,3.745397,22.892202,50.499992
105.07025,3.7541182,16.89331,101.15089,3.7288604,17.429817,75.25001
168.06343,3.753676,14.033422,166.92683,3.7085762,13.959212,100.0
6.520898,5.0782127,4.8930902,6.7229557,5.0036764,4.6763687,1.0
45.249367,4.997956,17.870504,44.237263,4.8804207,17.849503,25.749998
139.04959,4.8333707,11.029397,133.88704,4.8190513,11.420736,50.499992
274.18954,4.675548,8.062472,268.4691,4.73996,8.347701,75.25001
484.6756,4.774142,6.1890526,437.3529,4.6477485,6.6771393,100.0
7.9279127,12.246591,9.705907,8.2425165,12.301771,9.377513,1.0
609.858,9.873108,2.6192818,616.59705,9.599941,2.518977,25.749998
1363.4805,7.094614,1.6510152,1328.1017,7.1807985,1.7155869,50.499992
1959.5005,5.427002,1.3094866,1822.2213,5.7785354,1.4993497,75.25001
2196.3035,5.0210166,1.4364126,2159.5583,4.959591,1.4429814,100.0
8.377121,12.354993,9.266752,8.839078,12.759366,9.06989,1.0
661.53424,9.517785,2.327773,681.0459,9.595959,2.279655,25.749998
1471.9243,6.857692,1.4783044,1387.4844,6.939211,1.5869135,50.499992
1980.6064,5.4419603,1.2991035,1837.1533,5.5411425,1.4260682,75.25001
2246.827,4.6850896,1.3101718,2137.1934,4.7716208,1.4028205,100.0
3.888106,3.9773471,6.4273987,3.415479,4.0636687,7.475609,1.0
26.929296,4.2940903,25.799011,22.496723,3.9870906,28.674374,25.749998
78.61065,4.1668854,16.81905,66.79853,3.9604065,18.812399,50.499992
155.70018,4.1199365,12.510882,134.26398,3.928341,13.833626,75.25001
270.09378,4.1074214,9.555088,221.40147,3.8907864,11.0417185,100.0
9.259759,6.951973,4.717244,9.078489,7.1270723,4.932617,1.0
137.44751,6.7684193,7.967231,141.1499,6.799036,7.7933445,25.749998
442.08563,6.5887866,4.7290115,419.0551,6.391352,4.8394156,50.499992
821.5991,5.985834,3.4446988,756.0413,5.998338,3.751214,75.25001
1184.9569,5.6121874,2.9758391,1120.025,5.6483717,3.1686587,100.0
5.6015224,5.857644,6.570476,5.4879594,5.937152,6.797468,1.0
81.70333,5.884011,11.651736,77.111725,5.81286,12.196258,25.749998
247.41635,5.5929236,7.172685,256.13348,5.6514044,7.0010204,50.499992
508.18524,5.3964753,5.0208216,508.37305,5.4408894,5.0602703,75.25001
771.061,5.2122636,4.247346,801.9051,5.214262,4.0855417,100.0
5.4491434,4.909501,5.660946,5.4004555,4.878693,5.676138,1.0
38.120045,4.66003,19.778454,40.007023,4.8036213,19.426277,25.749998
129.10255,4.7728987,11.730557,127.92325,4.74896,11.779321,50.499992
287.82965,4.768692,7.8333983,261.02863,4.6732435,8.464801,75.25001
452.5064,4.6440206,6.448363,428.63474,4.583264,6.7184224,100.0
6.8742676,4.95917,4.5327573,7.1336875,4.934437,4.346137,1.0
41.9145,4.7971497,18.51722,42.682377,4.8509984,18.388222,25.749998
135.08237,4.840471,11.369993,132.20915,4.794366,11.506436,50.499992
275.78912,4.79086,8.213398,267.53094,4.7167473,8.335947,75.25001
443.9251,4.632736,6.5570407,437.74643,4.624808,6.6382074,100.0
9.409414,6.6588216,4.4464626,9.099201,7.2366,4.9970217,1.0
161.42506,6.46516,6.4798546,144.08723,6.934044,7.7860675,25.749998
504.95715,6.1698565,3.8769643,454.71066,6.541017,4.564376,50.499992
722.25854,5.6396933,3.6918952,849.502,6.0864444,3.3875484,75.25001
1137.1123,5.614431,3.102289,1264.868,5.648361,2.8058026,100.0
8.655766,6.522381,4.734571,9.021596,6.6654983,4.6422563,1.0
112.01258,6.403904,9.249856,114.72281,6.4067698,9.03538,25.749998
341.4263,5.959712,5.5385957,346.95203,6.101947,5.580464,50.499992
669.3902,5.7660475,4.072728,638.6909,5.7879806,4.2847223,75.25001
953.099,5.527825,3.6441488,959.3393,5.5015664,3.6032472,100.0
6.881032,7.243451,6.614116,7.0717854,7.8846197,7.0053782,1.0
172.28136,7.29935,6.8549275,189.72585,7.396519,6.30751,25.749998
571.47314,6.8176403,3.7853796,545.7184,6.789563,3.9477036,50.499992
1046.536,6.290554,2.8419821,957.4354,6.250946,3.0869007,75.25001
1337.6733,5.4769335,2.572571,1386.4084,5.7804294,2.6196833,100.0
13.965155,9.077959,4.084345,13.716686,9.345664,4.2809567,1.0
304.4963,8.493969,4.513212,315.91812,8.49323,4.3496614,25.749998
828.7213,7.229572,2.7680595,859.9014,7.349675,2.7120066,50.499992
1404.7041,6.201436,2.0873437,1404.2388,6.385184,2.1499028,75.25001
1856.3264,5.740481,1.9430056,1881.6973,5.6334443,1.8810662,100.0
9.123793,5.4510403,3.75391,8.8981,5.3190956,3.7559555,1.0
66.09899,5.4178176,13.261311,52.212353,5.1425514,15.935379,25.749998
166.70538,5.060653,9.632262,148.5729,5.0680723,10.8236685,50.499992
322.52838,5.024507,7.3656664,291.4556,4.979943,8.078641,75.25001
528.1806,4.984668,5.929716,469.76123,4.8797946,6.526858,100.0
6.882252,4.7122245,4.302048,6.702209,4.674382,4.3821387,1.0
37.40221,4.626269,20.012001,35.82564,4.5599766,20.59329,25.749998
109.63393,4.5453024,13.154948,103.723656,4.518432,13.822331,50.499992
226.06845,4.5819254,9.582849,207.59338,4.4668713,10.1736355,75.25001
380.03458,4.480666,7.407973,341.5147,4.40522,8.10472,100.0
5.003232,6.943031,8.719234,4.7702656,6.979482,9.1930685,1.0
138.05035,6.9142118,8.103303,131.54459,6.711477,8.254719,25.749998
435.66904,6.22498,4.533698,420.87723,6.336619,4.7772,50.499992
792.6896,5.725856,3.4152606,785.2523,5.920361,3.5647194,75.25001
1270.3254,5.420244,2.6809194,1173.0415,5.5269446,2.9604082,100.0
12.985164,7.3670826,3.5647414,13.500512,7.441238,3.463178,1.0
165.82133,7.1506414,6.976886,154.8394,7.069388,7.3868184,25.749998
476.4193,6.7351155,4.4856663,466.77588,6.647545,4.5188107,50.499992
875.87695,6.2651234,3.381995,854.429,6.19191,3.4263759,75.25001
1240.0763,5.810585,2.9440937,1263.2646,5.7679386,2.8688388,100.0
5.6133866,8.795543,9.845042,5.890951,8.936258,9.531255,1.0
305.0337,8.137856,4.316374,291.1839,8.205018,4.558998,25.749998
818.7615,7.115361,2.7574704,817.00995,7.1212845,2.7656815,50.499992
1400.058,5.9038115,1.9937603,1347.6945,6.1915803,2.1721838,75.25001
2014.4257,5.2955995,1.6517476,1814.7363,5.4612517,1.8908557,100.0
7.0527954,4.1367865,3.6853752,7.035241,4.1199884,3.6795685,1.0
26.541788,4.1067142,25.033485,25.723629,4.0671487,25.580847,25.749998
69.96889,4.139183,18.77072,71.54108,4.043209,17.932549,50.499992
136.61937,4.069945,14.085191,142.3398,4.0113697,13.3245535,75.25001
224.84074,3.9131372,10.935283,234.2549,3.972492,10.655015,100.0
18.672565,3.8527,1.2964061,26.065681,4.2554173,1.025777,1.0
49.818798,4.060992,13.188513,49.17553,4.1007957,13.491991,25.749998
89.67325,3.8480263,13.615904,89.54177,4.0640645,14.401446,50.499992
146.38162,3.89879,12.593019,148.90616,4.0348535,12.8115425,75.25001
222.14882,4.0123606,11.348432,226.076,4.0048885,11.130533,100.0
13.378774,5.092874,2.3918087,13.154082,5.21471,2.490861,1.0
59.275253,5.0257173,13.717709,57.90673,5.0784774,14.189318,25.749998
157.52666,4.936725,9.943887,161.09007,4.990647,9.830134,50.499992
310.16824,4.7504997,7.2415004,309.33786,4.88403,7.4650292,75.25001
472.509,4.773537,6.347609,487.558,4.7691183,6.1459866,100.0
6.727732,3.4062989,3.181221,6.646849,3.417877,3.2308776,1.0
17.150196,3.4336896,32.392834,16.911524,3.3238292,31.798975,25.749998
36.49096,3.515122,30.565145,34.64954,3.3104439,30.315163,50.499992
64.209816,3.4006822,25.040972,61.20528,3.3005042,25.496328,75.25001
104.81605,3.3966796,20.36136,96.3942,3.290519,21.448317,100.0
9.323606,4.119442,2.7760956,8.785935,3.96572,2.8360496,1.0
25.879986,3.870418,24.1964,25.515093,3.8679018,24.526482,25.749998
62.850803,3.930737,19.844238,59.308704,3.8466194,20.579365,50.499992
112.95325,3.7683651,15.773959,111.05449,3.8264244,16.290838,75.25001
193.00687,3.7842667,12.31938,179.56624,3.803575,13.309055,100.0
5.148309,3.2242112,3.9349458,5.285996,3.0670862,3.6456842,1.0
11.540127,2.9627602,41.53775,11.248509,3.021661,43.461815,25.749998
22.854717,3.0825055,42.795624,22.842802,3.0157197,41.89024,50.499992
41.277256,3.0699193,35.164352,40.673615,3.0109644,35.000904,75.25001
68.3727,3.0627553,28.145544,64.64732,3.005943,29.215277,100.0
9.18419,6.058256,4.144638,10.4658575,3.4367962,2.0632827,1.0
81.55309,5.77345,11.453859,56.474037,2.5468779,7.2965307,25.749998
220.90889,5.2704005,7.570103,89.13272,2.4400666,8.686316,50.499992
411.8556,5.035773,5.781063,120.7584,2.38696,9.345752,75.25001
287.15628,3.5024173,7.6635413,153.32997,2.3519967,9.638056,100.0
10.446512,3.7012472,2.226161,10.491695,3.932064,2.3548038,1.0
24.563587,3.8383071,25.281616,25.61004,3.8662677,24.425232,25.749998
62.083595,3.9159813,20.014051,59.87859,3.8497303,20.39999,50.499992
105.28371,3.7538745,16.857967,113.39566,3.831199,15.974401,75.25001
185.46063,3.8050919,12.891198,184.81398,3.8088336,12.949024,100.0
13.729292,9.276306,4.2452846,13.895294,9.60465,4.3430376,1.0
344.61972,8.936855,4.1956716,326.7672,8.658872,4.287261,25.749998
880.2825,7.4243402,2.6761286,884.0667,7.474727,2.6827583,50.499992
1455.541,6.3043566,2.0478718,1438.725,6.4851403,2.1312191,75.25001
2031.2139,5.527279,1.7097627,1924.186,5.7175817,1.8670042,100.0
6.8903484,4.104034,3.7423947,6.6574345,3.9479377,3.7260036,1.0
23.191507,3.9516373,27.567991,22.820831,3.8492432,27.289843,25.749998
57.741158,3.9474878,21.692348,56.29133,3.8293612,21.5852,50.499992
114.78229,3.8394766,15.815525,107.76929,3.809704,16.714088,75.25001
183.17572,3.816657,13.091677,176.00227,3.787124,13.519823,100.0
5.5144963,4.793057,5.4611816,5.3794813,4.8454337,5.6594224,1.0
36.948265,4.708567,20.618242,39.4962,4.7740684,19.556467,25.749998
131.62114,4.74331,11.43476,126.22489,4.720384,11.865976,50.499992
276.07028,4.690104,8.032475,257.59982,4.64595,8.527376,75.25001
431.55777,4.5316553,6.597782,423.1253,4.5574346,6.7675486,100.0
10.538491,3.3392541,1.9909065,10.47044,3.338856,2.0036075,1.0
21.513996,3.3576317,25.250443,18.927704,3.2818,28.05249,25.749998
39.561634,3.394633,27.226381,35.692245,3.272601,29.093126,50.499992
61.32506,3.2805076,25.29238,61.492958,3.2646809,25.10162,75.25001
102.11417,3.363216,20.694206,96.07923,3.2559867,21.292809,100.0
6.6791553,3.48272,3.276248,6.6219416,3.3858166,3.2126093,1.0
16.829535,3.3221834,31.938047,16.603397,3.2995772,32.152767,25.749998
32.5447,3.3185546,32.354904,33.964333,3.2866573,30.70454,50.499992
58.15924,3.3056545,26.873562,59.995285,3.2770247,25.825518,75.25001
106.93372,3.4060128,20.012964,94.51252,3.2673075,21.721035,100.0
7.1525826,3.8388698,3.3722541,7.025667,3.787481,3.3872151,1.0
19.687471,3.6313775,29.842714,20.246574,3.7353575,29.84954,25.749998
50.49476,3.7761707,23.728848,51.041077,3.7214482,23.134674,50.499992
99.351845,3.746825,17.830925,99.27409,3.704953,17.645466,75.25001
173.94066,3.7372923,13.500066,163.59993,3.684729,14.151497,100.0
10.365826,3.8361912,2.3252854,10.465126,3.8272178,2.2978337,1.0
24.957857,3.6557434,23.698748,24.354033,3.7712586,25.053734,25.749998
55.815834,3.7452874,21.29115,55.895756,3.7559478,21.321215,50.499992
105.9215,3.7452824,16.718102,105.08604,3.7386234,16.82105,75.25001
169.45218,3.736258,13.853827,170.57945,3.7177076,13.69394,100.0
6.8025293,4.1282725,3.8130953,7.0506477,4.146895,3.6955059,1.0
26.66696,4.115923,24.971848,26.024105,4.0905514,25.43098,25.749998
65.63927,4.06247,19.638021,72.50086,4.066152,17.795565,50.499992
135.5353,4.0096736,13.987599,144.2915,4.033731,13.217599,75.25001
223.07338,3.9809709,11.212988,237.45822,3.9941676,10.568635,100.0
7.1997824,13.593493,11.862918,7.391574,13.277471,11.286476,1.0
702.5165,8.818077,2.0308328,718.0811,9.686068,2.182384,25.749998
1369.6514,7.2727847,1.6848532,1425.5718,6.938179,1.544286,50.499992
1904.9221,5.4553943,1.354052,1867.6974,5.5323157,1.4005123,75.25001
2252.3008,4.5567284,1.2711792,2161.5994,4.7695193,1.3863705,100.0
20.108786,6.2591257,1.9557242,21.03939,6.836484,2.0416417,1.0
116.83974,6.2292576,8.625864,135.67026,6.6087956,7.881246,25.749998
333.05356,5.849226,5.5725703,398.2288,6.2822113,5.005543,50.499992
642.70135,5.7104807,4.2009745,733.9841,5.9195695,3.8132024,75.25001
885.0807,5.4391446,3.8612473,1099.167,5.5749574,3.1868222,100.0
5.210051,3.241719,3.9094284,5.289143,3.2477717,3.8581583,1.0
12.837374,3.1376398,39.54429,12.650221,3.2037125,40.974384,25.749998
27.572845,3.27729,37.71418,28.31816,3.1966166,35.81762,50.499992
52.87476,3.3149347,29.642374,52.71917,3.189728,28.606941,75.25001
86.29517,3.1937711,23.253979,85.537964,3.181765,23.371628,100.0
12.718807,4.065718,2.0084953,13.085441,4.0295787,1.934867,1.0
32.81266,4.040531,19.922964,31.285473,3.924395,20.294912,25.749998
69.77351,3.9289489,17.867224,66.495995,3.8995516,18.607607,50.499992
125.53025,3.8273776,14.415822,119.8591,3.877451,15.29543,75.25001
208.7286,3.879564,11.678337,190.22998,3.853184,12.726838,100.0
5.874519,6.485895,6.937093,5.4914308,6.1888757,7.081188,1.0
88.26548,5.8468947,10.717445,92.21323,6.031257,10.582096,25.749998
279.9312,5.4143004,6.1370864,293.75607,5.792602,6.256883,50.499992
493.99088,5.2884016,5.0616484,554.3656,5.5305066,4.7168813,75.25001
791.5527,5.355085,4.2507577,844.74646,5.2845464,3.9306197,100.0
16.735006,17.454117,6.5531754,20.459877,20.235126,6.2141643,1.0
1131.1036,9.172196,1.3119823,1099.3804,8.854699,1.303116,25.749998
1794.8336,5.9418545,1.0504351,1541.9818,6.086659,1.252481,50.499992
2156.0662,4.8003364,1.0526793,1822.5021,5.159245,1.3384573,75.25001
2302.7974,4.573606,1.2479092,2067.755,4.6738224,1.4202113,100.0
5.390006,9.098372,10.606069,6.038393,9.504619,9.889932,1.0
326.6737,8.627173,4.2727866,331.053,8.437249,4.1234474,25.749998
909.548,7.129827,2.4872794,863.3168,7.2645454,2.6699893,50.499992
1347.0481,6.27265,2.2016814,1406.5084,6.319313,2.1242905,75.25001
2077.3875,5.3713393,1.6245943,1887.7076,5.5663724,1.8527523,100.0
12.005757,6.0200896,3.1505995,13.235293,6.164698,2.926565,1.0
93.56065,5.9622087,10.310288,92.11676,5.9721236,10.489317,25.749998
268.20294,5.8321877,6.8998446,276.01157,5.7830653,6.648169,50.499992
517.99207,5.4913487,5.0123606,527.0846,5.5580173,4.985698,75.25001
812.7525,5.4097357,4.182131,814.4447,5.329017,4.111169,100.0
13.660365,9.602706,4.416836,13.939075,10.027447,4.5199776,1.0
351.9136,8.860851,4.0737677,360.21896,8.793795,3.9497252,25.749998
907.65894,7.2803774,2.5450864,914.5776,7.549681,2.619264,50.499992
1579.0891,6.3950143,1.9147904,1475.9923,6.5625143,2.1021929,75.25001
1985.6627,5.7713447,1.826213,1971.8541,5.7818937,1.8423634,100.0
9.236267,6.164365,4.193453,8.933906,6.0843444,4.279099,1.0
84.365074,5.7697544,11.065007,84.49011,5.9081655,11.313682,25.749998
266.50677,5.6209955,6.6923122,266.01337,5.736854,6.842921,50.499992
528.4033,5.461723,4.8870945,520.1435,5.521101,5.018673,75.25001
860.66565,5.3419166,3.8998034,814.9626,5.291241,4.0794334,100.0
6.3191547,4.2647285,4.2404532,6.654827,3.9213743,3.7023835,1.0
23.753555,3.827898,26.072857,22.530169,3.823999,27.46062,25.749998
59.38228,3.9045327,20.863327,55.328518,3.8042665,21.816908,50.499992
109.58867,3.7780504,16.300043,105.69864,3.7847078,16.929707,75.25001
190.34169,3.8200107,12.609873,172.34775,3.7622626,13.715874,100.0
11.526143,8.530709,4.6503005,11.077395,9.137072,5.1826186,1.0
302.42447,8.427756,4.5087075,305.9733,8.363742,4.4225636,25.749998
771.8953,7.1370835,2.9338214,844.8983,7.242037,2.7197416,50.499992
1379.4731,6.1499867,2.107888,1385.9133,6.2872252,2.1449113,75.25001
1832.0184,5.486629,1.881724,1860.6548,5.5407033,1.8710226,100.0
6.9413824,3.34273,3.0257647,6.5962243,3.1791697,3.0282943,1.0
15.023476,3.1939712,34.396755,14.878506,3.1003969,33.714363,25.749998
27.570318,3.0984955,35.659916,27.861317,3.089163,35.18119,50.499992
53.232925,3.1891832,28.326023,46.93105,3.081975,31.049534,75.25001
71.68853,3.0724454,26.928642,72.12285,3.0754468,26.79262,100.0
6.7271595,7.148257,6.676492,6.9223614,7.094734,6.439643,1.0
138.09387,6.8449135,8.019559,137.17029,6.808013,8.030036,25.749998
485.232,6.6325116,4.3371043,432.09003,6.4221263,4.7160215,50.499992
865.2798,6.162716,3.3674576,802.4092,5.99639,3.5332987,75.25001
1267.1306,5.675267,2.814134,1195.7538,5.5954175,2.9401577,100.0
7.471044,4.949987,4.162964,7.124804,5.0535545,4.456602,1.0
46.783157,4.973508,17.20007,47.520397,4.970255,16.922155,25.749998
145.96828,4.9425807,10.744013,148.32367,4.892795,10.466893,50.499992
284.01862,4.602295,7.6615067,294.72012,4.7908015,7.6857257,75.25001
440.10852,4.595058,6.560112,471.33322,4.6786113,6.236902,100.0
8.658933,5.209292,3.78002,8.884861,5.1893225,3.669778,1.0
52.043243,5.1834006,16.114145,52.505165,5.0507965,15.563778,25.749998
155.39177,5.028218,10.267326,154.73357,4.966048,10.183515,50.499992
327.0818,4.8251796,6.9749894,302.05713,4.8611164,7.609101,75.25001
492.29077,4.756741,6.0711055,479.3902,4.7474117,6.222253,100.0
9.072526,3.9253998,2.7185385,8.783675,3.9393356,2.8179061,1.0
26.355415,3.857995,23.68366,25.21432,3.8428464,24.658283,25.749998
60.393414,3.8696887,20.330954,58.32604,3.821738,20.790726,50.499992
114.312614,3.8007777,15.720442,108.952415,3.8016536,16.49765,75.25001
185.38583,3.8338747,12.993953,175.86688,3.7789502,13.501037,100.0
11.518544,9.053504,4.938545,11.107109,8.919385,5.045611,1.0
287.064,8.267286,4.659521,279.58902,8.25109,4.774724,25.749998
761.45966,7.234881,3.0147805,797.96136,7.2460146,2.8813,50.499992
1333.6736,6.5020847,2.3050988,1335.0244,6.3416142,2.245934,75.25001
1919.4205,5.615815,1.8383268,1816.048,5.617584,1.943579,100.0
9.307808,3.4091783,2.301347,8.766584,3.2513144,2.3302813,1.0
17.228142,3.2619278,30.633226,18.066679,3.1592216,28.291689,25.749998
32.031693,3.2584724,32.27792,31.917992,3.1458218,31.273018,50.499992
55.555058,3.2153742,27.364943,51.983574,3.1376517,28.538095,75.25001
80.92604,3.0793278,23.908245,78.37702,3.1305223,25.09619,100.0
12.297161,4.077264,2.083262,13.114057,4.0551147,1.9428799,1.0
32.266693,3.970256,19.907694,31.683187,3.936583,20.102386,25.749998
67.4112,3.9369464,18.530993,67.11801,3.9107888,18.488281,50.499992
118.91132,3.8381073,15.26091,120.62574,3.887938,15.239323,75.25001
200.27887,3.8420606,12.053384,190.98291,3.8629842,12.70891,100.0
11.044371,4.047356,2.3025568,10.512543,4.0883937,2.4435704,1.0
31.914873,3.987656,20.215363,28.260828,4.021651,23.023779,25.749998
71.51539,4.0133266,17.806412,70.143196,3.999435,18.091904,50.499992
130.49165,3.9730873,14.395668,134.91377,3.9716506,13.918776,75.25001
201.94691,3.915663,12.182824,219.5608,3.9379113,11.269144,100.0
11.18707,6.618005,3.7169836,10.755472,6.8051996,3.9754949,1.0
116.688354,6.462395,8.96031,123.684364,6.5812635,8.608976,25.749998
389.19513,6.3620567,5.186824,384.70068,6.2596035,5.162917,50.499992
681.94116,5.738585,3.9787307,719.1152,5.899899,3.8791142,75.25001
1099.3107,5.5593886,3.1775084,1083.1724,5.5572734,3.2236216,100.0
8.788492,3.3686616,2.408368,8.746159,3.2205443,2.3136187,1.0
17.030596,3.1808774,30.218576,17.727982,3.136842,28.627968,25.749998
30.90908,3.2296822,33.15469,31.208664,3.12399,31.76184,50.499992
54.34523,3.2321677,28.120234,50.781506,3.1161568,29.013496,75.25001
80.47953,3.0521953,23.829054,76.55916,3.109299,25.51791,100.0
9.137966,6.558444,4.509528,9.078992,6.7455697,4.668323,1.0
109.81024,6.5423265,9.63932,116.75608,6.4667835,8.961192,25.749998
378.60425,6.0534077,5.0732446,352.53436,6.1556134,5.540402,50.499992
