tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L,,er_Q,err_R,err_L,,total,
10,250,350,16,20,6,1,6.15968612501967,11.7552599425831,11.5242043683782,5.363709,12.669907,10.815804,,12.9223650177001,7.78074718793429,6.14706530475989,,,
10,250,350,16,20,6,25.75,2.76549532835163,552.415314406767,9.44238137102587,3.1325147,462.54507,8.955508,,13.2713791951018,16.2686011888135,5.15625615927621,,,
10,250,350,16,20,6,50.5,1.8243895752719,1258.9301244365,7.23848970785553,1.9655371,1167.1974,7.230265,,7.73669870959792,7.28656203040337,0.113624639772633,,,
10,250,350,16,20,6,75.25,1.55644052325834,1780.31691626315,5.86061881923602,1.6120954,1789.264,6.1006846,,3.57577921610194,0.50255567731332,4.09625311197555,,,
10,250,350,16,20,6,100,1.46874092117406,2146.73079299356,5.01814160854251,1.4678569,2292.9963,5.356821,,0.0601890477289563,6.81340704124695,6.74909992338494,,,
15,250,100,12,15,2,1,3.71155287771948,7.07105908692918,4.17695936368894,3.6742153,7.022457,4.1065187,,1.005982642565,0.687338153050098,1.6864100786159,,,
15,250,100,12,15,2,25.75,25.2582634067205,26.3686452353864,4.11655766582793,26.117105,24.611286,3.972853,,3.40024006975471,6.66457916096518,3.49089403072962,,,
15,250,100,12,15,2,50.5,17.641532488592,73.5920037695533,4.09162374641209,18.929346,65.354904,3.8989034,,7.29989592593938,11.1929276927246,4.71011897369802,,,
15,250,100,12,15,2,75.25,13.0980390486042,146.503917964751,4.05853361541563,13.866431,131.80145,3.8654346,,5.8664655720177,10.0355459219107,4.75785181825715,,,
15,250,100,12,15,2,100,10.4723309457605,241.08261309042,4.01817992963973,11.107096,218.46883,3.8619802,,6.06135403404598,9.38009705492056,3.88732541535875,,,
10,200,350,8,20,6,1,3.24820863078831,13.3106763390168,6.88119984566108,3.1816597,13.143565,6.6555977,,2.04878868178363,1.25546842820417,3.27852919143647,,,
10,200,350,8,20,6,25.75,8.33106771281776,128.479274233866,6.61571270545212,8.8983,120.21919,6.6118617,,6.80863854112632,6.42911806835901,0.0582099861885782,,,
10,200,350,8,20,6,50.5,5.14941133408384,387.595527281949,6.29020927874959,5.3481216,367.63254,6.1964645,,3.85889285248783,5.15046894940748,1.49032845483043,,,
10,200,350,8,20,6,75.25,3.90250414987769,718.766745779792,5.9325987635794,4.136253,667.7679,5.841791,,5.98971432559876,7.09532627646305,1.53065742684092,,,
10,200,350,8,20,6,100,3.25606674725735,1079.32461585244,5.5932665031504,3.5854762,968.16724,5.5248084,,10.116790542458,10.2987900229301,1.22393780292502,,,
20,250,150,8,20,6,1,4.44353810883629,5.30511456276658,3.75183566597328,4.247572,5.3342996,3.6061041,,4.41013678821834,0.550130197719993,3.88427369820514,,,
20,250,150,8,20,6,25.75,33.1084713698245,18.096019680405,3.7030969966862,34.01019,17.124033,3.5996327,,2.72352842903324,5.37127333839883,2.79399369713479,,,
20,250,150,8,20,6,50.5,24.2101236398853,48.3607085180825,3.68993245044691,27.568352,41.025032,3.5644164,,13.8711739356099,15.1686704824426,3.4015812520283,,,
20,250,150,8,20,6,75.25,18.1217821901487,95.853438422401,3.67385684762558,21.231302,78.83979,3.5402637,,17.1590176795177,17.7496485284402,3.63631881062327,,,
20,250,150,8,20,6,100,14.4203517777904,159.210655178683,3.65399640820027,17.237116,128.94604,3.537469,,19.5332559539072,19.009164395886,3.18904003131365,,,
20,200,350,16,20,2,1,9.12932789424242,8.0207388903058,11.6539544361414,9.076382,7.8363523,11.320013,,0.579953911785896,2.29887286978832,2.86547744777323,,,
20,200,350,16,20,2,25.75,2.78626670794209,551.61709450638,9.49955585069524,3.0963714,462.74384,8.855985,,11.1297562137169,16.1114032526329,6.77474674406107,,,
20,200,350,16,20,2,50.5,1.83827414575944,1258.48689952803,7.29101063473232,1.9039878,1197.1721,7.1837206,,3.57474723735571,4.87210471169982,1.47153858507928,,,
20,200,350,16,20,2,75.25,1.5700941942963,1780.58439901104,5.91291858153403,1.544862,1854.9939,6.061017,,1.60704971637761,4.17893704057432,2.50465851040938,,,
20,200,350,16,20,2,100,1.48286398288942,2148.25171064543,5.06998430279728,1.3929194,2394.1387,5.307568,,6.0655989981063,11.4459114886819,4.68608348691803,,,
15,250,350,12,20,4,1,7.47210679579088,7.658322117157,9.10745074963439,6.912232,7.8438034,8.629094,,7.49286394175019,2.42195718599332,5.25236713087461,,,
15,250,350,12,20,4,25.75,4.481458313764,301.107761096182,8.34034871101442,5.243002,239.48366,7.7606645,,16.9932114262238,20.4657963221671,6.95035940462391,,,
15,250,350,12,20,4,50.5,2.73312758677546,838.621912970776,7.22361956274333,3.0328267,725.75885,6.9369516,,10.965427105367,13.4581581073841,3.96848090148398,,,
15,250,350,12,20,4,75.25,2.15089569506455,1378.63431724671,6.27165359207587,2.3338404,1263.61,6.237314,,8.50551262691331,8.34335224415614,0.547536492118406,,,
15,250,350,12,20,4,100,1.87436827674768,1852.69623359568,5.52687033236724,2.0173535,1767.5703,5.675168,,7.62844874329722,4.59470538408064,2.68321235554014,,,
15,250,100,8,15,4,1,2.93835184090346,7.0106244119097,3.27854108060111,2.9138112,7.043577,3.266442,,0.83518387967843,0.470037847617679,0.369038554151395,,,
15,250,100,8,15,4,25.75,35.5740250511757,14.6949561905409,3.23105388192254,35.301685,14.693208,3.2059374,,0.765558720959811,0.0118965345539777,0.777346427525233,,,
15,250,100,8,15,4,50.5,33.3885332837091,30.6327103368822,3.2233800912467,34.0608,29.632809,3.1809459,,2.01346585241859,3.26416215178422,1.31645012519413,,,
15,250,100,8,15,4,75.25,27.4622669427572,55.3739906279467,3.21629469622427,28.84246,51.728844,3.1555748,,5.02577977309629,6.58277755785769,1.88788347956894,,,
15,250,100,8,15,4,100,22.7394034828474,88.6478845085624,3.208245364716,24.480911,80.712265,3.144757,,7.65854530206229,8.95184307279877,1.97891238040081,,,
20,200,100,8,20,2,1,3.06170232832447,6.63768021903828,3.23444240265854,2.875739,7.17626,3.2844894,,6.07385396692825,8.11397601555071,1.54731453249327,,,
20,200,100,8,20,2,25.75,32.9737237990808,15.4155219631369,3.14173194831401,30.446045,16.385662,3.0834577,,7.66573655581862,6.29326752076896,1.8548446930771,,,
20,200,100,8,20,2,50.5,34.229260942136,29.0116450595805,3.12967060765299,31.960236,30.54981,3.0771406,,6.62890427570654,5.30188804275184,1.67845164039112,,,
20,200,100,8,20,2,75.25,30.1765230646712,48.9155847182448,3.12197970571145,28.729183,50.44743,3.0653203,,4.79624528501648,3.13160987562281,1.81485502957611,,,
20,200,100,8,20,2,100,26.0379119528474,75.1688839796816,3.11504545380872,25.314434,75.99311,3.0616987,,2.77855595393963,1.09649894568236,1.7125513768505,,,
15,250,100,16,15,6,1,4.4186056326662,7.08337543318698,4.98133367984636,4.6879444,6.5333533,4.8745975,,6.09556022249672,7.7649721996948,2.14272294743467,,,
15,250,100,16,15,6,25.75,17.141263155616,46.3146368505562,4.90686357749535,20.043573,38.453487,4.7638054,,16.9317151136153,16.9733595794389,2.91547085497682,,,
15,250,100,16,15,6,50.5,10.620142118235,144.370907732878,4.83213177381646,11.904004,124.06091,4.6543264,,12.0889331561824,14.0679296485803,3.67964662677292,,,
15,250,100,16,15,6,75.25,7.7989038310556,286.973382248068,4.73357005344404,8.489286,256.9864,4.614184,,8.8522975010317,10.4493949972497,2.5221144315204,,,
15,250,100,16,15,6,100,6.32714885127549,459.28643476303,4.6250006900111,6.8745813,419.9863,4.595169,,8.65211901272329,8.5567810822253,0.645009417523523,,,
15,250,250,12,15,6,1,6.34029532433674,7.3306729408243,7.39730393083283,6.07141,7.4154196,7.165483,,4.24089589809238,1.15605565627881,3.13385705116932,,,
15,250,250,12,15,6,25.75,6.89569269676228,165.367851162359,7.04809713013405,7.922062,136.99426,6.7078557,,14.8842088586637,17.1578640968743,4.82742254897924,,,
15,250,250,12,15,6,50.5,4.25302614441607,487.325020749357,6.53199007105432,4.3784013,455.7957,6.289474,,2.94790465251521,6.46987521816026,3.71274402465795,,,
15,250,250,12,15,6,75.25,3.30377819368476,866.971992586377,6.05800430443275,3.2437098,862.9855,5.92051,,1.81817271509274,0.459817920355698,2.26963035222907,,,
15,250,250,12,15,6,100,2.79209138241267,1269.14139821116,5.63974892951104,2.7230678,1289.9808,5.5906405,,2.47211043476042,1.64200788172325,0.870755597896753,,,
15,250,150,8,20,4,1,3.40252330961126,7.04125188542012,3.81303789363178,3.2892523,7.2020416,3.770274,,3.32902964371467,2.28353873993369,1.12151766713886,,,
15,250,150,8,20,4,25.75,29.6697829698534,20.4885383932007,3.75723401722308,27.699312,21.195095,3.6286685,,6.64133934466437,3.44854568559062,3.42181287174923,,,
15,250,150,8,20,4,50.5,22.9413485960732,51.7693813776697,3.74300729039042,23.44177,48.599724,3.5904846,,2.18130770225276,6.12264874201666,4.07487024623217,,,
15,250,150,8,20,4,75.25,17.4876698134186,100.743250210591,3.72616026407529,18.428272,91.397285,3.5623071,,5.37865934465243,9.27701378608934,4.3973729647389,,,
15,250,150,8,20,4,100,14.0226747991991,166.034723285265,3.70552644268483,15.165502,147.38084,3.5572782,,8.14985170208876,11.2349290053115,4.00073363334083,,,
10,200,100,12,15,2,1,2.12707224161583,13.182879514357,4.46285374513995,1.9949074,13.638526,4.330223,,6.21346276022253,3.45635022414316,2.97188195522617,,,
10,200,100,12,15,2,25.75,18.1976671134271,38.3983506178798,4.31888046814693,18.193926,37.376575,4.2030926,,0.0205582034432315,2.66098830141943,2.68096950126084,,,
10,200,100,12,15,2,50.5,14.9905518324002,90.6100940676249,4.28078045602253,15.317469,85.39529,4.122396,,2.18082143509359,5.75521317054692,3.69989672793667,,,
10,200,100,12,15,2,75.25,11.8577588423326,169.081956198724,4.24046521272347,12.008002,160.65611,4.080201,,1.26704514457678,4.98329117319945,3.77940166193557,,,
10,200,100,12,15,2,100,9.76702797823182,269.845487229514,4.19466925566983,10.058023,254.1246,4.0679846,,2.97936099309568,5.82588480204703,3.02013455527141,,,
20,250,100,16,15,2,1,5.82234364715598,5.39302123552923,4.99746886245438,6.0655823,4.914552,4.744349,,4.17767599414771,8.87200725962424,5.06496127181605,,,
20,250,100,16,15,2,25.75,17.7591499985546,44.8338467269747,4.92120069251856,22.544086,33.764473,4.7047396,,26.943496743002,24.6897701961289,4.39854226728924,,,
20,250,100,16,15,2,50.5,10.6875751011443,143.870500424847,4.84595846276864,12.466988,116.79111,4.588808,,16.6493604210106,18.8220589661411,5.30649333345135,,,
20,250,100,16,15,2,75.25,7.79421320276077,287.916360733309,4.74626795275638,8.538795,251.61287,4.5440483,,9.55300782605605,12.6090405702704,4.26060337868075,,,
20,250,100,16,15,2,100,6.30678219728915,461.901674688336,4.63636374928131,6.763116,420.19025,4.5228567,,7.23560428179995,9.03036879363567,2.44819119938346,,,
20,250,350,12,15,4,1,9.92089009778639,6.0623139822059,9.5721433978741,9.100829,6.0447145,8.755419,,8.26600324873439,0.290309645088606,8.53230424917672,,,
20,250,350,12,15,4,25.75,4.1017801184282,334.79206996826,8.48770812253102,4.7252827,270.93234,7.912831,,15.2007802361362,19.0744452144025,6.77305480150739,,,
20,250,350,12,15,4,50.5,2.65704810107349,871.873897936767,7.3009915554551,2.6979692,824.19403,7.008019,,1.54009627864762,5.46866560056429,4.0127776238311,,,
20,250,350,12,15,4,75.25,2.11441128796661,1419.20381464542,6.34669847376973,2.062762,1431.6521,6.245972,,2.4427266473913,0.877131616059687,1.58706883879898,,,
20,250,350,12,15,4,100,1.84412672074585,1903.73442861312,5.58749640090625,1.7709744,2002.0966,5.643094,,3.96677299465971,5.16680109938115,0.995035971472516,,,
20,200,350,12,15,4,1,8.22950572204211,7.428302490192,9.72934186394952,7.8723426,7.5454655,9.453881,,4.34003127411985,1.57725146441864,2.83123841058761,,,
20,200,350,12,15,4,25.75,4.08122533879217,340.148909957006,8.58030164922132,4.0885863,319.1856,8.066023,,0.180361548230721,6.16298019583709,5.99371292812291,,,
20,200,350,12,15,4,50.5,2.66274610246179,879.830083825639,7.38341566804887,2.4859574,888.2296,6.9590144,,6.63933757327983,0.954674809235732,5.7480343397898,,,
20,200,350,12,15,4,75.25,2.12522380203447,1429.24157615999,6.42427228695086,1.9662805,1463.597,6.0866785,,7.47889713461302,2.40375206074779,5.25497319963522,,,
20,200,350,12,15,4,100,1.8571701863633,1915.61544401966,5.66213427941594,1.7311915,1973.3412,5.437103,,6.78336790501632,3.01343133145818,3.97431901666509,,,
20,250,100,16,15,4,1,5.80337128146374,5.37491745623567,4.96446309965002,6.2500925,4.735532,4.710591,,7.69761569388315,11.8957260542465,5.1137876252503,,,
20,250,100,16,15,4,25.75,17.8684964360808,44.28903225697,4.89133151883596,23.296968,32.69869,4.7083955,,30.3801250616577,26.1697798897965,3.74000449839669,,,
20,250,100,16,15,4,50.5,10.7611518730356,142.042487138201,4.8173231742643,13.054648,111.875885,4.6028886,,21.3127382089203,21.2377315731245,4.45132216600868,,,
20,250,100,16,15,4,75.25,7.84818813575434,284.30657377053,4.71921685569138,9.003735,239.66278,4.5639076,,14.7237406170385,15.7026948685903,3.29099637589396,,,
20,250,100,16,15,4,100,6.34975771111478,456.265262518079,4.61099542246108,7.144732,399.86307,4.5469213,,12.519757840424,12.3617108624052,1.38959414596168,,,
20,250,250,8,20,2,1,6.04973606058117,5.42013369180694,5.218750784101,5.78036,5.2304955,4.811914,,4.45269112377263,3.49877332534429,7.79567373365355,,,
20,250,250,8,20,2,25.75,16.416882062044,50.5825586970936,5.13256396704358,18.730513,41.457092,4.799451,,14.0929984707945,18.0407376221123,6.49018637044784,,,
20,250,250,8,20,2,50.5,9.72165296426997,164.748654707131,5.04766755887444,11.041364,135.20668,4.704891,,13.5749654979495,17.931542299782,6.79079109066514,,,
20,250,250,8,20,2,75.25,7.02357517980085,332.107433721306,4.93344691598118,7.840625,279.70984,4.6384397,,11.6329618361445,15.7773022826332,5.97973832505518,,,
20,250,250,8,20,2,100,5.63692542870388,535.586453944482,4.8049846597063,6.3112655,455.9828,4.580205,,11.9629056624078,14.8628953100322,4.67805155740163,,,
15,200,100,12,20,4,1,2.85764988222955,8.81363979082804,4.00852361961916,2.7795224,9.2244215,4.080651,,2.73397670986185,4.66074991627684,1.79935026521541,,,
15,200,100,12,20,4,25.75,24.222979060557,26.0475939458889,3.89976165855425,22.461132,27.604464,3.8322504,,7.27345326168353,5.97702059293973,1.73116370858619,,,
15,200,100,12,20,4,50.5,20.3082601065394,60.5848147520757,3.87762007388873,19.259254,62.527702,3.7952516,,5.16541594915664,3.20688815485358,2.12420176085291,,,
15,200,100,12,20,4,75.25,16.0830005333696,113.380986496241,3.85674508798097,15.39784,116.04718,3.7792687,,4.2601536445143,2.35153493204736,2.00885425957798,,,
15,200,100,12,20,4,100,13.1454322833395,183.218493298196,3.8332249949,12.919277,184.14491,3.7863247,,1.72040963328479,0.505634930801572,1.22352053329506,,,
15,200,250,16,20,6,1,5.95558348372279,9.3224837564712,8.83641458479224,5.9131856,9.467198,8.909701,,0.7119014255894,1.55231424703042,0.82936822966509,,,
15,200,250,16,20,6,25.75,4.8567191309809,271.949984110266,8.16347232050096,4.9416375,251.99251,7.6966496,,1.74847189489315,7.33865610456293,5.71843331089182,,,
15,200,250,16,20,6,50.5,2.93368033897577,777.332371496453,7.18701080543002,2.9680917,731.93005,6.8466105,,1.17297582040735,5.84078615033725,4.73632661262784,,,
15,200,250,16,20,6,75.25,2.28879431804257,1302.90117749635,6.30713127832116,2.3429132,1246.5312,6.17693,,2.36451486840957,4.32649678041358,2.06435021843746,,,
15,200,250,16,20,6,100,1.98226050269844,1775.19117179458,5.60048951694363,2.0680969,1720.4327,5.662764,,4.33022789813506,3.08465210196057,1.11194714083414,,,
15,250,250,8,15,6,1,4.79819262185136,7.11578563756082,5.43401292109056,4.5029163,7.424728,5.321016,,6.15390721303367,4.3416479665776,2.07943784329248,,,
15,250,250,8,15,6,25.75,14.0133437304267,61.6250759772979,5.33755226755849,15.04993,56.019005,5.2109036,,7.39713725370623,9.09706136405109,2.37278552433589,,,
15,250,250,8,15,6,50.5,8.47061979620776,195.337874108892,5.21471285561532,8.985164,179.12308,5.0723143,,6.07445755058676,8.30089616919503,2.73070751080727,,,
15,250,250,8,15,6,75.25,6.27604124209917,381.367201116141,5.06224028634187,6.544465,358.83942,4.9669256,,4.27695975132007,5.90711027330335,1.88285582964194,,,
15,250,250,8,15,6,100,5.15432063444243,597.99085223806,4.9055318890189,5.3572283,570.5749,4.8648877,,3.93665198477741,4.58467753067664,0.828537861712468,,,
15,250,150,16,20,2,1,5.22239817274957,7.22627627495286,6.00626754887761,5.3405013,7.0591273,6.000027,,2.26147305019159,2.31307202482997,0.103900614263782,,,
15,250,150,16,20,2,25.75,11.808366307539,80.4420820228463,5.87105322822262,12.830622,71.05125,5.6345906,,8.65704590996932,11.6740290488493,4.02760150573879,,,
15,250,150,16,20,2,50.5,6.89775415232293,262.447230545657,5.70529965030933,7.0054183,245.81694,5.4271846,,1.56085800246754,6.33662260831665,4.87467911162652,,,
15,250,150,16,20,2,75.25,5.00733146977086,518.414656465892,5.49031471784226,5.0411572,497.0064,5.2991457,,0.675524087697104,4.12956234915024,3.48193186851392,,,
15,250,150,16,20,2,100,4.05069881207025,815.816074995776,5.25947436577609,4.162844,782.4741,5.184183,,2.76853928501374,4.08694753850599,1.4315378408538,,,
20,200,150,16,20,6,1,5.56580646962953,6.7763605065073,6.00267369236488,5.946862,6.4831777,6.13615,,6.84636687333173,4.3265526712423,2.22361425051133,,,
20,200,150,16,20,6,25.75,11.7806687128276,80.1910693627423,5.83900499046759,12.116566,74.97387,5.6147757,,2.85125823805446,6.50596058164834,3.84019693138905,,,
20,200,150,16,20,6,50.5,6.96928650565779,258.303049176273,5.67344181251207,6.990339,247.7475,5.4580345,,0.302075317539595,4.08649809204135,3.79676604838029,,,
20,200,150,16,20,6,75.25,5.08135013683772,508.316341242036,5.46294490343435,5.1814322,488.1619,5.3496733,,1.96959588430494,3.96494064951562,2.07345315460055,,,
20,200,150,16,20,6,100,4.11936417938289,798.915759029924,5.23782890237507,4.340272,759.06995,5.2434707,,5.36266790206938,4.98748567412244,0.107712522308073,,,
15,200,150,16,15,6,1,4.61459959088346,8.98216033063563,6.5968249161199,4.7293744,8.832336,6.6481295,,2.48721057712761,1.66802111207725,0.777716318569146,,,
15,200,150,16,15,6,25.75,9.10285382598914,112.937886175574,6.3541889070011,9.556979,103.53441,6.1157317,,4.98882199683695,8.32623709722643,3.75275602427188,,,
15,200,150,16,15,6,50.5,5.61777633575554,341.993115965321,6.05495001146571,5.465897,339.4468,5.8473864,,2.703548996582,0.744551818867377,3.42799876254412,,,
15,200,150,16,15,6,75.25,4.31087225511975,630.221119984932,5.74608087167246,4.0905833,652.15784,5.642237,,5.1100784732864,3.48079734547653,1.80721215018742,,,
15,200,150,16,15,6,100,3.62346454533957,947.440682317646,5.46381740049513,3.466811,988.33746,5.453249,,4.32330835252839,4.31655284025926,0.193425213920451,,,
20,250,100,12,20,4,1,4.48561661814925,5.32139702757285,3.79898821563892,4.543178,5.2222853,3.776074,,1.28324345905646,1.86251330354232,0.603166273182724,,,
20,250,100,12,20,4,25.75,32.6639357628316,18.556918210929,3.74642691388182,33.401978,18.122934,3.7414832,,2.25950186323909,2.33866532145087,0.131958102892707,,,
20,250,100,12,20,4,50.5,23.7525282628079,49.8666486286109,3.73292082581028,25.40337,46.149307,3.6947515,,6.95017270972798,7.45456478596816,1.02250563543616,,,
20,250,100,12,20,4,75.25,17.7413236369516,99.0457710156941,3.71651237147292,19.000923,91.36017,3.671513,,7.09980488955689,7.75964580504532,1.21079568625479,,,
20,250,100,12,20,4,100,14.0965255002681,164.750673472064,3.69623360802609,15.255474,151.24275,3.672149,,8.22151883958822,8.19900956238244,0.651598642839884,,,
10,250,350,16,15,6,1,6.4355381996953,12.2063059608971,12.502281000492,5.41709,13.261977,11.433901,,15.8253772737068,8.64857101308736,8.54548062429532,,,
10,250,350,16,15,6,25.75,2.62066501825423,597.920530473122,9.68496098776131,2.6958861,546.9334,9.113367,,2.87030510278185,8.52740922489765,5.90187186591274,,,
10,250,350,16,15,6,50.5,1.79118804267494,1319.16322472145,7.44677908927675,1.7204589,1313.2487,7.120656,,3.94872793865428,0.448354275696154,4.37938450123171,,,
10,250,350,16,15,6,75.25,1.5306587334359,1859.90426251209,6.02119359373679,1.4259746,1956.1051,5.899532,,6.83915566214512,5.17235426720167,2.02055608813744,,,
10,250,350,16,15,6,100,1.44751319887118,2234.33680474856,5.14744012388359,1.3089049,2462.481,5.129808,,9.57561554390465,10.2108238456518,0.342541602412802,,,
20,200,100,16,20,2,1,4.40231746912788,6.73956439116289,4.72207974188283,4.323444,7.0581665,4.856706,,1.79163519398579,4.72733978556344,2.85099501651979,,,
20,200,100,16,20,2,25.75,20.3637589049245,36.5184185034077,4.59634697906095,18.90301,38.574547,4.5068674,,7.17327734896357,5.63038757113875,1.94675422609699,,,
20,200,100,16,20,2,50.5,13.6791994458434,105.624284983652,4.55358258299682,12.634567,111.29649,4.4317036,,7.63664898650794,5.37017127947983,2.6765515014907,,,
20,200,100,16,20,2,75.25,10.0745048991903,211.227210921941,4.50077398292817,9.377799,222.25793,4.4083056,,6.91553486907625,5.22220552452183,2.05449958782445,,,
20,200,100,16,20,2,100,8.02917025717061,347.275165566131,4.43776730129453,7.7361836,357.4067,4.400576,,3.64902782960609,2.91743707539595,0.838063349641626,,,
10,200,150,16,20,2,1,2.9914467742249,13.3691265736628,6.36508850332479,2.8690495,13.865829,6.331462,,4.09157452773378,3.71529451531788,0.528295927185067,,,
10,200,150,16,20,2,25.75,10.3096279184332,96.0211445962767,6.11860994710096,10.510512,94.256836,6.123219,,1.94850952096561,1.83741675200267,0.0753284314392998,,,
10,200,150,16,20,2,50.5,6.50741559548622,289.052468518462,5.92807896370807,6.3531413,288.50238,5.776525,,2.37074600849576,0.190307497210261,2.5565442808014,,,
10,200,150,16,20,2,75.25,4.83393049810386,556.963207677405,5.69430252382608,4.8663516,538.0769,5.538106,,0.670698552841361,3.39094349807464,2.74303170884446,,,
10,200,150,16,20,2,100,3.9542506113165,865.706524723898,5.44822472559986,4.197997,797.7552,5.330055,,6.16416137070151,7.84923328902598,2.16895835894232,,,
15,200,350,12,15,6,1,6.42466519150616,9.5568337834333,9.77202714032245,5.952581,10.008706,9.482079,,7.34799678168891,4.72826279923396,2.96712377236482,,,
15,200,350,12,15,6,25.75,4.05025582193227,344.17158411201,8.61589433145108,3.969822,331.84042,8.142231,,1.98589485376992,3.58285363500459,5.49755270003765,,,
15,200,350,12,15,6,50.5,2.65620214971449,885.49410378718,7.41268509884028,2.4744892,888.36224,6.9279428,,6.84108134367794,0.323902350174139,6.53936181527687,,,
15,200,350,12,15,6,75.25,2.12367490949477,1436.06347905155,6.450231489009,1.9909767,1428.9739,6.0173306,,6.24851802418005,0.493681453150834,6.71140081943803,,,
15,200,350,12,15,6,100,1.85764994696799,1923.23749406649,5.68613188087427,1.777621,1894.5801,5.3600893,,4.30807467782675,1.4900600760386,5.73399611027205,,,
10,250,100,16,15,2,1,3.03983159972674,10.5790840466156,5.11820556116983,2.9102464,10.797434,5.0011563,,4.26290718664774,2.0639778682376,2.28691989352372,,,
10,250,100,16,15,2,25.75,15.5469618123928,52.286646422393,5.02434228145029,16.291481,48.69121,4.902914,,4.78884039590121,6.8763951570877,2.416799546054,,,
10,250,100,16,15,2,50.5,10.1048855677421,155.237957228411,4.94376789079152,10.4623995,144.12862,4.7523685,,3.538030488927,7.15632788961861,3.87152866031653,,,
10,250,100,16,15,2,75.25,7.51560157383469,304.411932068056,4.83881532677985,7.650875,289.585,4.6859827,,1.79990150936499,4.87068032035657,3.15847199073739,,,
10,250,100,16,15,2,100,6.131365244624,484.073162861289,4.72376544939945,6.3060613,462.7732,4.6445804,,2.84921951973378,4.4001536328492,1.67631204909883,,,
10,250,100,8,20,2,1,1.89253568722588,10.4649703023879,3.15211613135097,1.8368139,11.261604,3.2921948,,2.94429254898533,7.61238373920969,4.44395646644508,,,
10,250,100,8,20,2,25.75,28.5918177984936,17.5063446101288,3.09371383258128,24.773008,20.43748,3.1293147,,13.3563029304656,16.7432748249187,1.15074856128551,,,
10,250,100,8,20,2,50.5,32.6154291168192,30.0182349199669,3.08558136078353,28.308222,35.02199,3.1245115,,13.2060415375558,16.6690516393581,1.26167923203245,,,
10,250,100,8,20,2,75.25,29.7619428620185,48.9278364145714,3.0798595906278,26.68669,55.09087,3.10948,,10.3328363886588,12.5961702724978,0.961745446524148,,,
10,250,100,8,20,2,100,26.0233436231118,74.2261806237067,3.07425821421292,24.084145,80.8954,3.10081,,7.45176581148305,8.98499602196055,0.863681055297372,,,
20,200,250,8,20,4,1,4.97421820211268,6.74576273685404,5.34042753035641,4.8652267,6.7494216,5.226246,,2.19112828758474,0.054239428344705,2.13805972850249,,,
20,200,250,8,20,4,25.75,15.3824368890781,54.741628913638,5.20458081511327,15.454839,52.139595,4.9805245,,0.470680370372959,4.75330012145427,4.30498291932843,,,
20,200,250,8,20,4,50.5,9.52424432815813,170.344385355361,5.11313318286114,9.775629,158.50542,4.883345,,2.63941855311985,6.95001794785508,4.49407779228934,,,
20,200,250,8,20,4,75.25,6.97352441359827,338.723998260075,4.99587910207577,7.242046,313.73987,4.8055663,,3.85058645350287,7.3759545790706,3.80939566765528,,,
20,200,250,8,20,4,100,5.6307660523515,542.939415530869,4.8656289445442,5.977389,497.02252,4.728328,,6.15587549590599,8.45709377831281,2.82185399069846,,,
20,250,150,16,20,4,1,6.77961314735283,5.46281711896131,5.89442853435735,7.3268614,4.874303,5.6839547,,8.07196872082368,10.7730884293855,3.57072501821921,,,
20,250,150,16,20,4,25.75,12.2734592679558,76.128581194844,5.77507488216222,15.00239,59.244907,5.4935684,,22.234405740597,22.1778390321393,4.87450791385794,,,
20,250,150,16,20,4,50.5,7.04621821742443,252.908184947917,5.61626675476929,7.7716184,218.02727,5.3401217,,10.2948867064853,13.791928068718,4.91687925141358,,,
20,250,150,16,20,4,75.25,5.09221204952044,502.21977127331,5.40896179004666,5.460898,454.792,5.252794,,7.24019241332028,9.44362886253231,2.88720453403892,,,
20,250,150,16,20,4,100,4.11054249244495,792.637295511985,5.18553747026314,4.4379325,732.4146,5.173182,,7.96464233508794,7.59776203478865,0.238267881275437,,,
10,250,150,12,20,2,1,2.96701048736783,10.5890002816953,5.00027825864549,2.863771,11.025667,5.025315,,3.47957945573082,4.12377662374365,0.500706961882006,,,
10,250,150,12,20,2,25.75,16.7069507872192,47.4930030748248,4.90421750694479,16.37049,47.670494,4.823413,,2.01389703904911,0.373720155989218,1.64765340913945,,,
10,250,150,12,20,2,50.5,11.0568515467295,139.025772827699,4.84457350967618,11.006759,134.84773,4.677694,,0.4530453042423,3.00522898935942,3.44466874829885,,,
10,250,150,12,20,2,75.25,8.13265079037023,276.986057104739,4.76435001879244,8.122255,267.8479,4.6012754,,0.127827821926647,3.29913974741463,3.42280936852269,,,
10,250,150,12,20,2,100,6.5172159909534,450.216750400565,4.66986036804115,6.695821,426.99658,4.550386,,2.74051081465648,5.15755364053107,2.55841414143323,,,
15,200,100,12,15,2,1,3.09471880458858,8.86726003973394,4.36747844421918,2.9574337,9.159155,4.3111243,,4.43610916717297,3.29182812907354,1.29031304765271,,,
15,200,100,12,15,2,25.75,21.4334971955599,32.0278217356986,4.24290530713009,20.835024,31.433674,4.047924,,2.7922330644384,1.85509879691992,4.59546685622299,,,
15,200,100,12,15,2,50.5,16.2743218377292,82.0714094165337,4.20943245753153,16.318575,77.46778,3.9841177,,0.271920161786438,5.60929737805413,5.35261605465116,,,
