tCu,wCu,tLam,nLam,aln,tsu,freq,real_Q,real_R,real_L,pre_Q,pre_R,pre_L,,er_Q,err_R,err_L,,total,
10,200,100,8,15,2,100,18.9835993242314,112.209942030687,3.39023675980356,21.525724,100.3981,3.4395628,,13.3911627207794,10.5265556838597,1.45494381930123,,,
20,250,150,12,20,6,1,5.63916947867187,5.36296981033317,4.81327450821993,5.693823,5.2059484,4.717631,,0.969176782766281,2.92788167538492,1.98707777951566,,,
20,250,150,12,20,6,25.75,19.6787771091846,39.0131290545585,4.74517014572242,19.261126,38.706566,4.607967,,2.12234280040537,0.785794582459093,2.89142731470024,,,
20,250,150,12,20,6,50.5,11.9497886249469,124.596788284515,4.69240862654152,11.556764,122.22329,4.451628,,3.28896717157327,1.90494339155448,5.13128002492367,,,
20,250,150,12,20,6,75.25,8.58832415495091,254.29911017414,4.61920137535054,8.518226,245.01651,4.41426,,0.816202948167729,3.65026844481816,4.43672744912508,,,
20,250,150,12,20,6,100,6.81553456378465,417.809912606213,4.53209281796231,6.9839354,395.84106,4.399883,,2.47083826865428,5.25809750878713,2.91719131255024,,,
15,200,100,8,20,2,1,2.34951122033649,8.7942466651226,3.28848827528648,2.1658454,9.293259,3.2034328,,7.81719273126886,5.67430450701879,2.58646126019927,,,
15,200,100,8,20,2,25.75,27.9456510271355,18.4483426328449,3.18650413016237,27.586777,19.629614,3.3470004,,1.28418560292988,6.40313002996811,5.03675072372971,,,
15,200,100,8,20,2,50.5,30.7625072955465,32.7228647516918,3.17250124049531,31.320446,33.175083,3.2746785,,1.81369710567862,1.38196411512173,3.22071614032647,,,
15,200,100,8,20,2,75.25,28.0365130166801,53.3571998507798,3.16395760488429,27.131632,57.31774,3.2891102,,3.22750912762136,7.42269114626771,3.95557117840354,,,
15,200,100,8,20,2,100,24.6477894368842,80.4657215203546,3.15652342555361,23.244856,90.07239,3.3322575,,5.69192397751005,11.9388334537152,5.56732996257009,,,
15,250,350,8,20,4,1,5.76636067804518,7.2575449439481,6.66057417343842,5.6872525,7.2058744,6.522428,,1.3718909111318,0.71195623791743,2.07408805669233,,,
15,250,350,8,20,4,25.75,9.02266609055418,115.882768740634,6.46244182666616,9.3493395,105.91882,6.1206436,,3.62058626759792,8.59830054883749,5.28899502438517,,,
15,250,350,8,20,4,50.5,5.29246880573427,369.00589899754,6.15489104507574,5.3922863,337.89374,5.7422442,,1.88602895793321,8.43134461591559,6.70437286466477,,,
15,250,350,8,20,4,75.25,3.95287831858812,694.753213272668,5.80841498438769,4.0364194,650.24567,5.551205,,2.11342405909724,6.40623784422862,4.42823016397828,,,
15,250,350,8,20,4,100,3.27521688097685,1050.65336093092,5.47670879584589,3.4163048,981.77325,5.3381114,,4.30774278926743,6.55593114649055,2.53066944057747,,,
10,250,350,12,15,4,1,5.46764443718365,11.2659494341743,9.80365893123814,5.4896073,10.783638,9.421644,,0.401687839593006,4.28114325377006,3.89665668621841,,,
10,250,350,12,15,4,25.75,3.99142635107476,351.095099730097,8.66155338451699,4.27607,297.42377,7.8607445,,7.13137670318268,15.2868353250605,9.24555733788446,,,
10,250,350,12,15,4,50.5,2.61758176394293,901.152201284123,7.43407875854188,2.7006001,823.8411,7.011848,,3.17156610733783,8.5791391480769,5.67966485499943,,,
10,250,350,12,15,4,75.25,2.09168676624785,1459.08147254821,6.45490446447736,2.1504424,1348.8915,6.1350527,,2.80900729020474,7.55200957735205,4.95517425916322,,,
10,250,350,12,15,4,100,1.82818428563511,1951.8367812046,5.67915341832346,1.9194562,1787.6744,5.4611816,,4.99248982075032,8.41066132093714,3.8381040670637,,,
10,200,350,8,20,2,1,3.30858195076372,13.448805378115,7.08183390397872,3.1514726,13.399728,6.720935,,4.74854040497484,0.364919981627988,5.09612211853712,,,
10,200,350,8,20,2,25.75,8.16354458410862,133.907306492566,6.75656472720293,8.279826,126.50991,6.4742413,,1.42439861378031,5.52426651414773,4.17850547729165,,,
10,200,350,8,20,2,50.5,5.06234129940616,402.050988204162,6.41447783911243,5.135801,373.47394,6.0450106,,1.45110130370816,7.10781692934194,5.7598957916667,,,
10,200,350,8,20,2,75.25,3.84445340225811,743.046467922677,6.04177019990282,3.9391725,700.8346,5.838939,,2.46378581897378,5.68091899295182,3.35714853746147,,,
10,200,350,8,20,2,100,3.21265250019225,1112.86018887084,5.69016015500135,3.3763409,1037.858,5.577047,,5.09511687921288,6.7395877416498,1.98787295823175,,,
10,200,350,16,20,6,1,5.12261161653736,14.4015281188093,11.7414068868864,5.249296,15.124771,12.636013,,2.47304291142558,5.02198707820527,7.61924121812657,,,
10,200,350,16,20,6,25.75,2.74637848705492,563.336591122509,9.56249559747859,2.517649,602.10834,9.369426,,8.32840368263291,6.88251917033013,2.01902939991415,,,
10,200,350,16,20,6,50.5,1.82811253018998,1273.52030517989,7.33732156267441,1.67797,1339.0046,7.081007,,8.21298074984351,5.14199063444536,3.49329875329855,,,
10,200,350,16,20,6,75.25,1.56568008051128,1797.50094856214,5.95231329518744,1.4345164,1876.6014,5.693652,,8.37742538491312,4.40057912075842,4.34555915254952,,,
10,200,350,16,20,6,100,1.48083988394922,2166.3916236549,5.10581649867293,1.3854837,2244.1284,4.948449,,6.43933115138125,3.58830672609188,3.08212209964522,,,
20,200,350,8,20,2,1,6.1875576515101,6.926437564326,6.82101985753635,6.3972626,6.521707,6.640115,,3.38913930666522,5.84327167562339,2.65216729044519,,,
20,200,350,8,20,2,25.75,8.88695770659444,119.398631223006,6.55836162388024,9.367194,106.46321,6.1638513,,5.40383232666007,10.8338103129892,6.01537924416599,,,
20,200,350,8,20,2,50.5,5.26824069268426,375.87087406476,6.24069612148457,5.3992896,344.33047,5.8592343,,2.48752695558731,8.39128707251891,6.11248831955346,,,
20,200,350,8,20,2,75.25,3.95091500394359,704.622569417127,5.88800084855438,4.0026045,666.4528,5.641902,,1.3082917755714,5.41705177691108,4.17966734184155,,,
20,200,350,8,20,2,100,3.28143429154656,1063.09700101611,5.55209306080532,3.3566682,1006.9877,5.3796325,,2.29271415390682,5.27790982031561,3.10622604694427,,,
10,200,100,16,20,2,1,2.33417918034939,13.2297050917361,4.91478456826772,2.1324694,13.885909,4.712781,,8.64157225150114,4.96007963680003,4.11012050399839,,,
10,200,100,16,20,2,25.75,16.2734334733101,47.2025835592785,4.74775020078006,16.450863,49.583366,5.0415926,,1.09030173,5.04375451765608,6.18908718431862,,,
10,200,100,16,20,2,50.5,12.2792122912253,121.338585742945,4.69567672393637,10.969689,136.60509,4.722695,,10.6645545346674,12.5817390763042,0.575386204205736,,,
10,200,100,16,20,2,75.25,9.39604611374671,233.302753709556,4.63637581556351,8.154305,270.22592,4.6604447,,13.2155706636008,15.8262882470777,0.519131437872119,,,
10,200,100,16,20,2,100,7.6178162590248,376.729915330752,4.56752289477814,6.74048,435.7272,4.674397,,11.5168997149993,15.66036629118,2.33987015903182,,,
10,200,150,12,20,4,1,2.46368622442848,13.1921966515295,5.17276374503652,2.3191376,13.929394,5.14137,,5.86716859457263,5.5881318929932,0.606904675796254,,,
10,200,150,12,20,4,25.75,14.8500929121878,54.6837086128371,5.01914831987684,14.954371,57.583115,5.322387,,0.702204952041866,5.30213926727394,6.04163616608566,,,
10,200,150,12,20,4,50.5,10.5066654039811,149.445745182889,4.94854142696027,10.016767,156.88379,4.9526114,,4.66273917693687,4.97708704119242,0.0822459122511591,,,
10,200,150,12,20,4,75.25,7.91529889643324,290.456359440383,4.86252487785154,7.505145,306.87585,4.871193,,5.1817865856975,5.65299743866933,0.178263810802124,,,
10,200,150,12,20,4,100,6.41517320516138,466.596420935723,4.76397990966574,6.256178,488.25546,4.8615656,,2.47842419957513,4.64192138911856,2.04840684017718,,,
15,200,100,16,15,2,1,3.69447051473011,8.93301966833127,5.25255521820163,3.1621766,9.430475,4.746133,,14.4078539159486,5.56872535982737,9.64144491897448,,,
15,200,100,16,15,2,25.75,15.3956584328809,53.5754779985924,5.09808673618435,16.78499,47.70722,4.9493504,,9.02417764836786,10.9532536485192,2.91749324562633,,,
15,200,100,16,15,2,50.5,10.0835632889179,157.682987931107,5.01103715365939,10.651175,139.19063,4.672358,,5.62907867802963,11.7275542363431,6.75866379102905,,,
15,200,100,16,15,2,75.25,7.53929249827618,307.523929662072,4.90369145043488,8.072093,270.05734,4.6105814,,7.0669827685508,12.1833086951129,5.97733469565842,,,
15,200,100,16,15,2,100,6.1680216284396,487.695341153489,4.78756437262272,6.7588444,427.49023,4.598526,,9.57880512020623,12.3448198235999,3.94852910393686,,,
10,250,250,8,15,4,1,3.28874200005401,10.581503740297,5.53856588228883,3.0037303,11.01203,5.2643948,,8.66628334023555,4.06866802932222,4.95021794659104,,,
10,250,250,8,15,4,25.75,13.0410866062699,67.361692621572,5.42962290977242,14.187543,62.163734,5.4511404,,8.79111095833767,7.7164905145323,0.396298059462872,,,
10,250,250,8,15,4,50.5,8.18314102057528,205.532336034087,5.30064778453444,8.992716,176.66391,5.006883,,9.8932057676773,14.0456857500512,5.54205441439722,,,
10,250,250,8,15,4,75.25,6.12083615947856,397.17537534247,5.14169956331856,6.777385,342.61,4.9110637,,10.726456703219,13.738358098213,4.48559587113843,,,
10,250,250,8,15,4,100,5.04813002420149,619.703811729913,4.97891636990433,5.7270937,535.88513,4.884567,,13.4498056219522,13.5256037067017,1.89497800112966,,,
10,200,250,12,20,6,1,3.40204502643463,13.3537581902084,7.2304228530866,3.3707957,13.743335,7.373009,,0.918545351158371,2.91735707837856,1.97203054109803,,,
10,200,250,12,20,6,25.75,7.53510162028027,148.653175485349,6.92318923991329,7.4661846,148.13559,6.8359857,,0.914613017225724,0.348183268644681,1.25958625268464,,,
10,200,250,12,20,6,50.5,4.59337802219521,450.476841921366,6.5212884646771,4.487114,449.7023,6.3594685,,2.3134177435809,0.171938232842876,2.48141092904578,,,
10,200,250,12,20,6,75.25,3.47512161441042,827.654844676888,6.08321122490811,3.4182358,830.6476,6.0052667,,1.63694456546583,0.361594611855419,1.28130558066045,,,
10,200,250,12,20,6,100,2.9048434714766,1227.05957889218,5.6729442672729,2.918085,1208.8704,5.614329,,0.455843099754666,1.48233869040016,1.03324243129006,,,
10,200,100,8,20,4,1,1.59126855489171,13.0662792510623,3.30914309942304,1.4636911,14.155354,3.2975416,,8.01734279858199,8.33500285744435,0.35058923335962,,,
10,200,100,8,20,4,25.75,22.0052070142608,23.6041785766648,3.21038596744297,21.337484,26.03756,3.43389,,3.03438642421347,10.3091129201202,6.96190535417298,,,
10,200,100,8,20,4,50.5,26.3485322400093,38.4617730435884,3.19384975317895,26.13667,40.341194,3.3229806,,0.804076060402311,4.8864646834707,4.04310962632233,,,
10,200,100,8,20,4,75.25,25.2860096187613,59.5395213944273,3.18419213611315,25.012224,62.853172,3.32501,,1.08275533739481,5.56546396068755,4.42240473776002,,,
10,200,100,8,20,4,100,22.9302600428438,87.0298478859366,3.17612316993635,22.854889,92.36796,3.359854,,0.328696851684072,6.13365672092137,5.78475141653061,,,
20,250,350,16,20,6,1,10.8183365388556,6.5451247499557,11.2693417068099,10.592013,6.544063,11.031794,,2.09203640543745,0.0162219972309523,2.1079111184139,,,
20,250,350,16,20,6,25.75,2.82075704346839,532.030034054728,9.2756580361638,2.9372606,493.4986,8.959245,,4.13022301234273,7.24234189582696,3.41121928956603,,,
20,250,350,16,20,6,50.5,1.84621249372707,1225.19579378692,7.12879188515042,1.8348219,1193.5731,6.9019494,,0.616970893966558,2.58103186015504,3.18206070264083,,,
20,250,350,16,20,6,75.25,1.57106695690768,1738.77195026267,5.77764624797485,1.5404652,1715.7059,5.5899544,,1.94783276251403,1.32657133439412,3.24858670675172,,,
20,250,350,16,20,6,100,1.48074531551601,2100.08194743066,4.94921978873415,1.4795789,2073.7285,4.8832636,,0.0787721901793471,1.25487709957708,1.33265830877597,,,
15,250,350,8,15,4,1,5.99205558375066,7.2837209189484,6.94623164352566,5.948465,7.044175,6.6689157,,0.727472953836907,3.28878497150032,3.99232213604821,,,
15,250,350,8,15,4,25.75,8.01691841597831,134.930231952567,6.68589619138823,8.851162,114.284706,6.252179,,10.4060380901343,15.3008896922557,6.48704644781772,,,
15,250,350,8,15,4,50.5,4.87449754013506,409.39401664879,6.28926798244424,5.137263,360.71347,5.840134,,5.39061631894185,11.8908788768528,7.14127595926816,,,
15,250,350,8,15,4,75.25,3.75476337619085,743.250713503929,5.9024393781493,3.8755689,684.3889,5.6098566,,3.21739379304657,7.91950985508442,4.95698065502265,,,
15,250,350,8,15,4,100,3.16138731921963,1104.3648998826,5.55661661974332,3.3022275,1021.9425,5.3709817,,4.4550118843121,7.46333027166672,3.34079049261266,,,
10,250,150,16,20,2,1,3.57843262313791,10.688667924901,6.0874661704865,3.511965,10.521338,5.8808665,,1.85745073717847,1.56548904013734,3.39385328313026,,,
10,250,150,16,20,2,25.75,11.1639464654027,86.0208822026524,5.93559876417129,10.542663,88.43205,5.7623963,,5.56508818210542,2.80300287047423,2.91802850989158,,,
10,250,150,16,20,2,50.5,6.73561966332476,271.534403074452,5.76409555294987,6.240566,277.06375,5.449195,,7.34978647948773,2.03633383576517,5.46313901386862,,,
10,250,150,16,20,2,75.25,4.92932361299407,531.731541046888,5.54361907611663,4.657502,544.64813,5.365157,,5.51437954443745,2.42915606015801,3.21923410801243,,,
10,250,150,16,20,2,100,4.00158047181221,833.414696209333,5.30777911239035,3.927267,839.04114,5.2443748,,1.85710302056116,0.675107340470251,1.19455446520638,,,
15,200,250,8,20,2,1,3.84849562031019,8.96039703114088,5.48830681329458,3.7247705,8.915648,5.285337,,3.21489570255033,0.499409021557426,3.69822278891035,,,
15,200,250,8,20,2,25.75,14.3606261523212,59.9467766688789,5.32086341431733,14.424156,60.196392,5.3666563,,0.442389120118766,0.416394917277834,0.860628851314823,,,
15,200,250,8,20,2,50.5,9.18505945472309,180.408680057111,5.22237621055231,8.862902,179.27364,5.007503,,3.50740739688334,0.629149360635918,4.11447206959427,,,
15,200,250,8,20,2,75.25,6.78876881086281,355.09108878824,5.09852343830881,6.5949326,354.3471,4.9425697,,2.85524837070088,0.209520546060124,3.05880202760311,,,
15,200,250,8,20,2,100,5.50540262803016,566.28970441596,4.96189858248428,5.5073037,560.9781,4.9170527,,0.0345310252180452,0.937965916480523,0.903804899249409,,,
20,250,100,16,20,2,1,5.30850282461748,5.38227602528169,4.54734757710086,5.280755,5.248719,4.4113297,,0.522705281210419,2.48142281544729,2.99114758207196,,,
20,250,100,16,20,2,25.75,22.9402029205374,31.5927551152605,4.47948054377185,21.702738,32.746006,4.392543,,5.39430677585484,3.65036502999524,1.9407952087821,,,
20,250,100,16,20,2,50.5,14.4477279185569,97.6115726617326,4.4445686417378,12.987053,103.80416,4.2486806,,10.1100666263294,6.34411183981992,4.40735777817145,,,
20,250,100,16,20,2,75.25,10.4075119276047,199.727782300627,4.39641847732918,9.5476465,209.4107,4.228718,,8.2619691775131,4.84805748496141,3.81447940395016,,,
20,250,100,16,20,2,100,8.20882014708572,331.97292555586,4.33714096650315,7.811446,340.953,4.238829,,4.84081926471243,2.70506229660254,2.26674593384072,,,
15,250,100,8,20,6,1,2.76581210252193,6.99477836938033,3.07905015094564,2.7406433,7.161115,3.123585,,0.909996832358229,2.37801145133931,1.44638271126185,,,
15,250,100,8,20,6,25.75,37.3013603662839,13.1566358490538,3.03327945332942,34.14691,14.254817,3.0085428,,8.45666306887606,8.34697534799657,0.815508551388778,,,
15,250,100,8,20,6,50.5,38.7869790506447,24.7618364644154,3.02689642321334,37.547695,24.865496,2.9424508,,3.19510330780481,0.418626202194524,2.78984185140016,,,
15,250,100,8,20,6,75.25,33.5939062667481,42.5336939558576,3.0220888974154,32.672043,42.90819,2.9650364,,2.74413835481995,0.880469127678064,1.88784974076022,,,
15,250,100,8,20,6,100,28.5366707151178,66.4313557705835,3.01714756465609,28.285963,67.08547,3.020086,,0.878545775786609,0.984646815993714,0.0973911709964732,,,
20,200,350,12,20,6,1,7.89708843785095,7.2330517191607,9.09093816419721,8.098561,7.1367564,9.198752,,2.551225856651,1.33132352566495,1.18594840109455,,,
20,200,350,12,20,6,25.75,4.51646158088004,297.319531246673,8.29974325275334,4.595536,278.69684,7.9161005,,1.75080464438607,6.26352771665798,4.62234482525795,,,
20,200,350,12,20,6,50.5,2.76485189103786,826.485727948929,7.20171587983817,2.720716,811.4149,6.9575286,,1.59632026514421,1.8234831454779,3.39068194181048,,,
20,200,350,12,20,6,75.25,2.17932357772163,1359.34189324899,6.26561991737351,2.0824335,1353.7062,5.9622316,,4.44587846945261,0.41458983034208,4.84211173633857,,,
20,200,350,12,20,6,100,1.90125881948232,1828.14224523755,5.53186225950469,1.8255886,1808.9004,5.255784,,3.980006230973,1.05253545164095,4.99069294486391,,,
15,250,100,12,20,4,1,3.42313197685016,7.04478072534981,3.83805553900932,3.4175372,7.1062217,3.8652015,,0.163440290587574,0.872148858077328,0.707284215008697,,,
15,250,100,12,20,4,25.75,29.4630698212853,20.7609563395654,3.78066544885119,29.004847,21.460045,3.8471947,,1.55524466413292,3.36732397583393,1.75972330926626,,,
15,250,100,12,20,4,50.5,22.7001308859425,52.6452600204254,3.76631283152971,21.000978,56.586826,3.7452726,,7.48521184516488,7.48702917992114,0.558642695677635,,,
15,250,100,12,20,4,75.25,17.2755229346074,102.617082101261,3.74942344975122,15.910984,110.6763,3.7244751,,7.89868381855969,7.8536806287147,0.665391628488256,,,
15,250,100,12,20,4,100,13.8342509442891,169.350115503181,3.72873292888286,13.166338,179.21902,3.7555113,,4.82796608922885,5.82751565742725,0.718162754691128,,,
20,250,250,8,20,6,1,6.00779241881506,5.38248136767828,5.14656645860829,5.9620337,5.3057456,5.0345535,,0.761656123000423,1.42565784136435,2.17645996625447,,,
20,250,250,8,20,6,25.75,16.6332187718133,49.291528081807,5.06747342526724,16.797056,47.409847,4.9220376,,0.985000139986974,3.8174533333275,2.86998693554214,,,
20,250,250,8,20,6,50.5,9.86213524149809,160.401980672772,4.98550819026269,9.602047,156.23238,4.727848,,2.63724066978603,2.59946956719829,5.16818307040258,,,
20,250,250,8,20,6,75.25,7.12512417757671,323.50044687361,4.87507105489962,6.9625053,318.09744,4.6842394,,2.28233043416259,1.67016983309482,3.91443843075533,,,
20,250,250,8,20,6,100,5.71699282502181,522.116367419751,4.75067243831626,5.6952553,513.8819,4.657969,,0.380226557687292,1.57713259602356,1.95137508468416,,,
15,250,250,8,15,4,1,4.82060554967529,7.13443205447704,5.47370180476682,4.7153826,6.996302,5.25056,,2.18277452056573,1.93610442179991,4.0766160219487,,,
15,250,250,8,15,4,25.75,13.9233197885391,62.4329830774231,5.37278896586653,15.005974,56.697044,5.2585707,,7.77583383778975,9.18735385478853,2.12586547865851,,,
15,250,250,8,15,4,50.5,8.41041526366897,197.983526290329,5.24777550838273,8.770086,178.48236,4.9331903,,4.27649200491589,9.84989340059127,5.99463921199023,,,
15,250,250,8,15,4,75.25,6.23170921562327,386.393042471203,5.09272358903944,6.468001,355.3093,4.860604,,3.79176524771619,8.04459166045144,4.55786741575779,,,
15,250,250,8,15,4,100,5.11895584284487,605.556594200275,4.93351272405205,5.38598,562.3976,4.8208985,,5.21637938190791,7.12716112971615,2.28263775429277,,,
15,200,350,16,20,2,1,7.2619523010327,10.2374707541786,11.8322189566989,7.604299,9.920292,12.006149,,4.71425155076571,3.09821401979721,1.46996978282445,,,
15,200,350,16,20,2,25.75,2.75834735445364,563.406784114966,9.60536617628637,2.7151377,549.9022,9.22827,,1.56650518956118,2.39695092351078,3.92589068824197,,,
15,200,350,16,20,2,50.5,1.82836870644601,1277.81690080359,7.363107835985,1.8149837,1244.7517,7.1200666,,0.732073700387695,2.58763213906437,3.30079691074478,,,
15,200,350,16,20,2,75.25,1.56430039462621,1804.43916773077,5.97002332185601,1.5391304,1763.563,5.7408986,,1.6090256521494,2.26531148634813,3.83792004659669,,,
15,200,350,16,20,2,100,1.47864080865485,2175.28521117222,5.11916381015737,1.4723452,2125.0833,4.979728,,0.425769978618219,2.30783121745986,2.72380051368358,,,
20,200,250,8,15,4,1,5.17713951584469,6.75877080738612,5.56900643778133,5.216084,6.4813,5.3805523,,0.752239417850733,4.10534423038719,3.38398132390039,,,
20,200,250,8,15,4,25.75,13.6643008453041,64.1746063007537,5.41992811589872,14.564228,59.756336,5.3791595,,6.58597292963709,6.88476416987666,0.752198461435855,,,
20,200,250,8,15,4,50.5,8.39443644266296,199.97461840421,5.29048120088418,8.437762,191.4744,5.0917444,,0.516122286861889,4.25064864333355,3.75649762919423,,,
20,200,250,8,15,4,75.25,6.25571430611831,388.061852372123,5.13442112222775,6.1870046,381.46124,4.9916525,,1.09835108759857,1.70091760676169,2.7806176943625,,,
20,200,250,8,15,4,100,5.1522731642072,606.719632961217,4.97516009838475,5.110604,603.2863,4.9069977,,0.808753008219264,0.565884598864879,1.3700543708509,,,
15,200,150,8,15,2,1,2.99800154015615,8.85764167466114,4.22639506627978,2.6984942,9.175695,3.940766,,9.99023303171987,3.59072241823359,6.75821975467146,,,
15,200,150,8,15,2,25.75,22.465171884329,29.5650360377944,4.10516915198518,24.349516,27.837502,4.189513,,8.38784642010891,5.8431656757868,2.0545766786256,,,
15,200,150,8,15,2,50.5,17.679770919365,73.1570854255394,4.07625910485473,18.456501,69.17853,4.0239196,,4.39332661139987,5.43837333376117,1.28400829065047,,,
15,200,150,8,15,2,75.25,13.7210277356963,139.398800199094,4.04537983600847,13.9896145,134.50185,3.9796746,,1.95748284660158,3.51290699209752,1.62420436824297,,,
15,200,150,8,15,2,100,11.1755372295421,225.438584285877,4.00974532580353,11.610142,216.50034,4.0005174,,3.88889376440033,3.96482452823714,0.230137453971113,,,
15,200,100,16,20,2,1,3.3882051202778,8.90951622860871,4.8044530010083,3.2073836,9.117931,4.65444,,5.33679378487493,2.33923779971424,3.12237420111752,,,
15,200,100,16,20,2,25.75,18.7068711197559,40.3151371549516,4.66135515951712,18.424257,41.934753,4.7753716,,1.5107503437998,4.01738889991467,2.44599341996268,,,
15,200,100,16,20,2,50.5,13.1384077902077,111.458134643714,4.61512280066693,11.679778,123.16192,4.533564,,11.1020285981292,10.500611187957,1.7672075953243,,,
15,200,100,16,20,2,75.25,9.81272419312599,219.707292432011,4.55981992236451,8.723952,243.38364,4.490741,,11.0955140662029,10.7763139338289,1.5149484747347,,,
15,200,100,16,20,2,100,7.86888717427536,358.879546201789,4.4945079926103,7.220912,391.78497,4.502563,,8.23464817736482,9.1689326255749,0.17921889120998,,,
15,250,350,12,20,2,1,7.49227531025736,7.7029767999331,9.18528104330748,7.634006,7.251333,8.810297,,1.89169089326714,5.86323718302024,4.08244496319139,,,
15,250,350,12,20,2,25.75,4.4574196415878,304.897070639343,8.40000747495106,4.621738,267.2223,7.6334534,,3.68640091408731,12.3565538233418,9.12563562874123,,,
15,250,350,12,20,2,50.5,2.71997409270219,847.847920599124,7.26794246011679,2.805919,776.7344,6.868727,,3.15976933487726,8.38753258354072,5.49282637152819,,,
15,250,350,12,20,2,75.25,2.14148513322795,1392.2011187025,6.30566173599118,2.189184,1295.5844,5.9987574,,2.22737323887706,6.93985354591186,4.8671233700889,,,
15,250,350,12,20,2,100,1.86664009042869,1869.5578065019,5.5541757601876,1.9359798,1733.232,5.3404474,,3.71468018536908,7.29187436878333,3.84806620128241,,,
10,250,100,8,20,6,1,1.87190490676266,10.4332447754645,3.10830273720107,1.8523045,10.912176,3.2169468,,1.04708346518295,4.59043408683161,3.49528575510507,,,
10,250,100,8,20,6,25.75,28.965522565236,17.0927053750693,3.06009615408179,26.498823,19.450659,3.1856935,,8.51598502903067,13.7950872795708,4.10435945781242,,,
10,250,100,8,20,6,50.5,33.3111718770249,29.0766592203653,3.05255270649442,31.937927,30.672634,3.087354,,4.12247543285033,5.48885196039605,1.14007183009614,,,
10,250,100,8,20,6,75.25,30.498541784447,47.2402862995255,3.04722991678398,29.991999,48.88571,3.1009932,,1.6608754216089,3.48309425993261,1.76433300683663,,,
10,250,100,8,20,6,100,26.702583710361,71.5786211772396,3.04198273712132,27.060102,73.13317,3.1496623,,1.33889024941162,2.17180604654441,3.53978218103168,,,
20,250,350,16,20,2,1,10.8418950452937,6.6265512012436,11.434387038379,10.701692,6.4025693,10.905031,,1.29315995688928,3.38006746558551,4.62950953647311,,,
20,250,350,16,20,2,25.75,2.79426944183343,543.140554164097,9.38044433557882,3.0481224,470.31705,8.860662,,9.08477022172947,13.4078561443775,5.54112701897663,,,
20,250,350,16,20,2,50.5,1.82963702298682,1246.97787667688,7.19038991669898,1.9252474,1141.5764,6.9266014,,5.22564726292537,8.45255386228411,3.66862603773903,,,
20,250,350,16,20,2,75.25,1.55676194264644,1767.07500850003,5.81822910109219,1.6085134,1655.715,5.6327925,,3.32430129076668,6.30194009673405,3.18716567997263,,,
20,250,350,16,20,2,100,1.46662438388617,2132.84255238037,4.97849218411037,1.531768,2017.9724,4.919581,,4.44173824119961,5.38577741015943,1.18331378119652,,,
20,250,100,12,15,4,1,4.84256709082409,5.32671112617162,4.10539475454435,4.7114177,5.2090116,3.9059532,,2.70826172078437,2.20960970819929,4.85803598602994,,,
20,250,100,12,15,4,25.75,27.5941936439945,23.7665246291299,4.0534636759757,29.921833,21.098215,3.9019084,,8.43525049521452,11.2271763363308,3.73890795849354,,,
20,250,100,12,15,4,50.5,18.4173586561305,69.4307580585218,4.03002746648785,19.716452,60.90303,3.784394,,7.05363547577479,12.2823490582286,6.09508169684805,,,
20,250,100,12,15,4,75.25,13.4968622742515,140.067493276777,3.99837754679338,14.779767,120.45107,3.7652328,,9.50520720801862,14.004979183867,5.83098379442325,,,
20,250,100,12,15,4,100,10.7336291292896,231.784586076918,3.95959957124406,12.197508,195.37427,3.792788,,13.6382471676407,15.7086874037582,4.21283941071975,,,
20,250,100,8,20,2,1,3.65681628566333,5.2988230205212,3.08391705305086,3.6542861,5.3772225,3.1273801,,0.0691909427676042,1.47956403101548,1.40934552393822,,,
20,250,100,8,20,2,25.75,43.2532862960341,11.3567080257459,3.03608879213282,41.318943,12.069166,3.0822628,,4.47213023952694,6.27345505967875,1.52083852049476,,,
20,250,100,8,20,2,50.5,41.5579617043497,23.1347163136719,3.03003168862054,39.929768,24.046572,3.0260677,,3.91788633892331,3.94150364311675,0.130823338760014,,,
20,250,100,8,20,2,75.25,34.6796826294848,41.2442004017558,3.02518285324068,32.624462,43.99676,3.0358303,,5.92629595674974,6.67381006646216,0.351960435975444,,,
20,250,100,8,20,2,100,28.9305576285339,65.5902984511617,3.02006675984199,27.366405,70.785286,3.0830512,,5.40657614905837,7.92035967439067,2.08553138611098,,,
15,250,150,8,15,6,1,3.560392476124,7.0290521450033,3.98304094942997,3.407315,7.0378795,3.8165793,,4.29945510643947,0.125583859880379,4.1792603074742,,,
15,250,150,8,15,6,25.75,27.1973125890249,23.3904606071503,3.93194708989604,28.55262,21.751114,3.8385782,,4.98324018793687,7.00861190672389,2.37462223578671,,,
15,250,150,8,15,6,50.5,19.7102583580742,62.9807438244325,3.91227032961278,21.101881,56.03648,3.726669,,7.06039777178126,11.0260111309428,4.74408243745136,,,
15,250,150,8,15,6,75.25,14.7630618027539,124.477543233047,3.88670047527571,15.927358,110.36331,3.7177649,,7.88654963856422,11.3387787599747,4.34650357933039,,,
15,250,150,8,15,6,100,11.8142528465696,205.035760066137,3.85528071126914,13.155769,179.50502,3.7584853,,11.3550655369622,12.4518474523184,2.51072278566392,,,
15,200,250,16,20,2,1,6.00618491412145,9.4545577686892,9.03774430703228,6.369116,8.805569,8.925994,,6.04262258102051,6.86429534375966,1.23648449475748,,,
15,200,250,16,20,2,25.75,4.79393839950543,280.261888969059,8.30423044141932,4.667747,267.8742,7.728251,,2.63231166087676,4.4200404894961,6.93597613267673,,,
