tCu,wCu,tLamCore,Nlam,AlN,tSu,freq,Q,R,L
15,250,50,12,20,4,50.5,47.3393333498917,18.2024386466981,2.71569171377046
15,250,50,12,20,4,75.25,45.553655543177,28.1539983699889,2.71254493973815
15,250,50,12,20,4,100.0,41.1807869742254,41.3465941417803,2.70990779711177
20,250,200,8,15,4,1.0,5.5020035182015,5.35830472000422,4.69211235698738
20,250,200,8,15,4,25.75,20.4405888312598,36.6305776069674,4.62785845577496
20,250,200,8,15,4,50.5,12.5686491414562,115.498173537874,4.5750144792204
20,250,200,8,15,4,75.25,9.13783734843821,233.006010625934,4.50323047873758
20,250,200,8,15,4,100.0,7.33904820990301,378.477692206089,4.42079278849117
10,200,200,8,15,6,1.0,2.36183555618961,13.1351851496678,4.93748724682209
10,200,200,8,15,6,25.75,15.5682638532534,50.0111606016665,4.81227032004675
10,200,200,8,15,6,50.5,11.2456514766907,133.92152135331,4.74639357674806
10,200,200,8,15,6,75.25,8.58492904281776,257.026542320336,4.66689802311083
10,200,200,8,15,6,100.0,7.04225845068,408.492804965199,4.57842919978983
25,250,100,8,20,2,1.0,4.5043378440195,4.26315227609445,3.05620114531524
25,250,100,8,20,2,25.75,48.164027443938,10.1171849401821,3.01179482223614
25,250,100,8,20,2,50.5,43.7900168867668,21.7810027109424,3.00594988143744
25,250,100,8,20,2,75.25,35.7380884153748,39.7028314535723,3.00100297802341
25,250,100,8,20,2,100.0,29.544566395756,63.7100841390899,2.99575250275639
20,250,500,12,20,4,1.0,11.0858547121856,6.8734951766389,12.1273788958696
20,250,500,12,20,4,25.75,2.52380761220991,609.627890788373,9.50963771638654
20,250,500,12,20,4,50.5,1.70918688855878,1318.7497789423398,7.10363610604782
20,250,500,12,20,4,75.25,1.4897088393905,1811.0388140948398,5.70614469624669
20,250,500,12,20,4,100.0,1.43124461866911,2146.7008225208997,4.88996241542456
20,250,450,16,20,6,1.0,11.3075757487017,7.7631438124068,13.9709928030531
20,250,450,16,20,6,25.75,1.94195539744509,793.852260516019,9.52844068741498
20,250,450,16,20,6,50.5,1.43904097688163,1456.20510252907,6.60426456584129
20,250,450,16,20,6,75.25,1.36086331084964,1835.75679853179,5.28376237741593
20,250,450,16,20,6,100.0,1.38408426454647,2091.3710753495097,4.60695277188671
15,250,150,12,10,4,1.0,2.41058975384735,6.99858448268819,2.68505785212567
15,250,150,12,10,4,25.75,32.6474502800763,13.03721293069,2.63073392976231
15,250,150,12,10,4,50.5,35.4530008990649,23.46792105007,2.62214300742407
15,250,150,12,10,4,75.25,31.8454376711929,38.8306185239661,2.61538216469717
15,250,150,12,10,4,100.0,27.8600626115681,58.8330156301094,2.60869514258839
20,200,150,20,15,2,1.0,7.0053778013842,7.0717848295615,7.88461935136113
20,200,150,20,15,2,25.75,6.30751008933369,189.72583554584298,7.39651813257158
20,200,150,20,15,2,50.5,3.94770405991598,545.718252523752,6.78956298622091
20,200,150,20,15,2,75.25,3.08690076587448,957.435374585407,6.25094626084329
20,200,150,20,15,2,100.0,2.61968331615884,1386.40849325513,5.7804298641507
20,150,150,12,20,2,1.0,3.75595512232777,8.8980986984205,5.31909497355132
20,150,150,12,20,2,25.75,15.9353800994975,52.2123530011063,5.14255080334482
20,150,150,12,20,2,50.5,10.8236698402012,148.572877013769,5.06807254817496
20,150,150,12,20,2,75.25,8.07864031936225,291.455606642075,4.97994233871155
20,150,150,12,20,2,100.0,6.52685774449347,469.761331777158,4.87979462084274
5,200,150,8,20,2,1.0,1.02577697241921,26.0656821518383,4.25541746973499
5,200,150,8,20,2,25.75,13.4919925827329,49.1755370090374,4.10079541482351
5,200,150,8,20,2,50.5,14.4014452881082,89.5417885130282,4.06406454853849
5,200,150,8,20,2,75.25,12.8115442290087,148.906165969633,4.03485367163027
5,200,150,8,20,2,100.0,11.1305322343354,226.075963928813,4.00488873222114
20,250,300,8,15,2,1.0,7.08118820629267,5.49143098346161,6.18887624901416
20,250,300,8,15,2,25.75,10.5820958230306,92.213238389435,6.03125738078947
20,250,300,8,15,2,50.5,6.25688314004577,293.756100725791,5.79260202896766
20,250,300,8,15,2,75.25,4.71688135881124,554.365684836084,5.53050666247095
20,250,300,8,15,2,100.0,3.9306202405885,844.746656716732,5.28454620503738
10,200,300,8,20,6,1.0,2.9265648214606,13.2352921749918,6.16469809299173
10,200,300,8,20,6,25.75,10.4893162947965,92.1167691093263,5.97212345410788
10,200,300,8,20,6,50.5,6.64816895722036,276.011560736351,5.78306501096401
10,200,300,8,20,6,75.25,4.98569799747078,527.084551806031,5.55801715945141
10,200,300,8,20,6,100.0,4.11116890339614,814.444849299457,5.32901732843223
10,200,350,4,15,2,1.0,2.17129338508247,13.1904054464324,4.55823578204327
10,200,350,4,15,2,25.75,17.7360197432862,40.2398731758874,4.41118899308416
10,200,350,4,15,2,50.5,14.2650996386004,97.1892974045108,4.36940202420125
10,200,350,4,15,2,75.25,11.1966291434421,182.588357835187,4.32388369560657
10,200,350,4,15,2,100.0,9.20508547347809,291.60330201714,4.27209001197059
20,200,400,8,20,2,1.0,6.74233899095794,7.0201662527346995,7.53317598236929
20,200,400,8,20,2,25.75,7.06934934352938,163.88048842315,7.1606029232206
20,200,400,8,20,2,50.5,4.21950746510303,500.886188262472,6.66084870926122
20,200,400,8,20,2,75.25,3.2148029900588,905.120510071472,6.15423955307775
20,200,400,8,20,2,100.0,2.70242157035347,1324.7586700030402,5.6978367345591
30,200,100,8,15,6,1.0,4.63905773751172,4.44855766003532,3.28449899607012
30,200,100,8,15,6,25.75,38.9947863943293,13.3344501115651,3.21384224297185
30,200,100,8,15,6,50.5,34.2140173474209,29.7011392451674,3.20262384330543
30,200,100,8,15,6,75.25,27.8066201335225,54.3015446194922,3.19355216674395
30,200,100,8,15,6,100.0,23.0473815098404,86.8103371627165,3.18429405114124
20,200,250,4,15,4,1.0,3.42221121506168,6.63443647224532,3.61352431783106
20,200,250,4,15,4,25.75,30.2284914057366,18.8597115979976,3.52366342979031
20,200,250,4,15,4,50.5,26.3867881086027,42.1868231417332,3.50826269487087
20,200,250,4,15,4,75.25,21.276916733645,77.6622877389336,3.49488187162491
20,200,250,4,15,4,100.0,17.5377243248435,124.687098076357,3.48028562905693
20,250,100,12,30,4,1.0,4.54026680947651,5.32575407912569,3.84842134979824
20,250,100,12,30,4,25.75,32.0529518489433,19.1525268738582,3.79434668888633
20,250,100,12,30,4,50.5,23.0741014481332,51.9850139500503,3.78034743800966
20,250,100,12,30,4,75.25,17.1712319255916,103.622071866598,3.76328711072721
20,250,100,12,30,4,100.0,13.6149688865627,172.696783218986,3.74214863223792
15,250,150,8,30,2,1.0,3.44711232852147,7.06626928408079,3.87673174909774
15,250,150,8,30,2,25.75,29.1060448587436,21.2062866067405,3.8149664175699
15,250,150,8,30,2,50.5,22.2867561271756,54.1011501161381,3.79998701040488
15,250,150,8,30,2,75.25,16.9313662910986,105.62067374718,3.78228775009972
15,250,150,8,30,2,100.0,13.5527459106842,174.345605041385,3.76061117132806
15,200,350,12,20,8,1.0,6.12200753825509,9.360921793084898,9.1207931933503
15,200,350,12,20,8,25.75,4.47638163640507,300.956844394675,8.32672512388079
15,200,350,12,20,8,50.5,2.75619676314408,831.585301415847,7.22346838390761
15,200,350,12,20,8,75.25,2.17606801113934,1365.4681999417598,6.28445589321143
15,200,350,12,20,8,100.0,1.90004287569405,1834.9741118945,5.54898402312634
20,200,50,8,20,2,1.0,2.3796956386953,6.57821633079338,2.49143578415485
20,200,50,8,20,2,25.75,33.898177032612,11.5466200219862,2.41921304658907
20,200,50,8,20,2,50.5,47.2702750478072,16.1763134360805,2.40988565291801
20,200,50,8,20,2,75.25,52.2186307793828,21.7787043406275,2.40531049673866
20,200,50,8,20,2,100.0,52.9084880522424,28.5279954689979,2.40224191016806
10,250,350,8,20,8,1.0,3.9094899689822,10.656342849583,6.63053267406826
10,250,350,8,20,8,25.75,8.78351575373362,118.59256576303399,6.43826351243155
10,250,350,8,20,8,50.5,5.26709155542029,369.48497063561496,6.13333093669878
10,250,350,8,20,8,75.25,3.95324607214013,692.51933209594,5.79027748820734
10,250,350,8,20,8,100.0,3.28169098704343,1045.7076991270499,5.46170352064244
